entloss,EpisodesSoFar,entropy,EpTrueRewMean,EpThisIter,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,meankl,optimgain,EpLenMean
0.0,273,7.725617,560.1100957942662,4,0.091022536,55.25564,1140.512196302414,0.7569029778242111,131955,0.006969069,0.091022536,347.575
0.0,276,7.722623,549.019046421764,3,0.09373362,53.73543,1166.2159006595612,0.901434101164341,134784,0.0073089623,0.09373362,319.45
0.0,279,7.7126017,557.824672820611,3,0.08735398,54.329082,1192.2177565097809,0.8962507620453835,137976,0.007955292,0.08735398,319.75
0.0,283,7.694488,565.3956607013431,4,0.089711614,55.11613,1218.207684993744,0.8945059180259705,141522,0.006813058,0.089711614,302.925
0.0,285,7.688586,570.3139926910266,2,0.08912341,55.484413,1244.126345872879,0.7753092795610428,144141,0.0070732823,0.08912341,304.55
0.0,289,7.6865683,590.2900926039428,4,0.08865264,57.599377,1269.873080253601,0.6825215220451355,147378,0.006744895,0.08865264,301.375
0.0,291,7.6761208,618.0989707540415,2,0.08705363,60.268166,1296.1864054203033,0.7470629215240479,150282,0.0066116187,0.08705363,314.125
0.0,294,7.668518,644.1614878399632,3,0.08390219,62.550964,1321.9307832717896,0.7922552824020386,154221,0.0065374696,0.08390219,318.525
0.0,296,7.659077,654.7994272739346,2,0.095284626,63.27477,1347.524474143982,0.8185267597436905,156330,0.0077313487,0.095284626,322.05
0.0,298,7.640198,689.6228771160179,2,0.08257564,65.98403,1373.811973810196,0.6777049899101257,160080,0.0072122104,0.08257564,336.175
0.0,301,7.631435,720.9563096948069,3,0.08984725,69.357925,1399.9543528556824,0.8036788254976273,162855,0.0072294325,0.08984725,335.85
0.0,303,7.633939,777.0485370419908,2,0.089455694,74.10625,1426.5094554424286,0.7729550749063492,166515,0.00745924,0.089455694,355.425
0.0,304,7.6413875,828.1184224640158,1,0.08205134,78.14531,1451.3745141029358,0.7312423586845398,169515,0.006847678,0.08205134,375.125
0.0,306,7.6427603,865.8167340908492,2,0.11803884,81.50377,1477.2801394462585,0.7334256768226624,173079,0.0068503297,0.11803884,388.2
0.0,308,7.6456633,908.6489573413804,2,0.08328873,85.89207,1503.0420632362366,0.7923964560031891,176094,0.0073242737,0.08328873,400.575
0.0,311,7.6438594,940.8676351380402,3,0.13969886,88.6006,1529.1685099601746,0.6659285426139832,180189,0.0069883238,0.13969886,414.35
0.0,314,7.632897,950.7615861005958,3,0.09312371,89.66946,1554.1646707057953,0.8414825350046158,182970,0.0068755047,0.09312371,416.625
0.0,317,7.6386633,968.7479991402213,3,0.11059246,93.41526,1580.428594827652,0.7699658572673798,185841,0.0077144713,0.11059246,418.85
0.0,320,7.618684,960.6927132712506,3,0.114595346,94.87335,1606.1804916858673,0.8883366286754608,188412,0.008089453,0.114595346,408.925
0.0,323,7.614991,973.5266506092421,3,0.077394485,96.03894,1632.1815330982208,0.7856433689594269,191064,0.0072718854,0.077394485,412.85
0.0,327,7.616951,963.1246564352896,4,0.11857055,97.51527,1657.3848843574524,0.7980897426605225,194235,0.007985786,0.11857055,400.725
0.0,331,7.6275067,937.4408006678241,4,0.0817465,99.13737,1683.4326586723328,0.7175804674625397,197550,0.007857042,0.0817465,393.9
0.0,334,7.6245184,931.1390212544542,3,0.088531986,104.07268,1709.0651905536652,0.6837672293186188,200493,0.0077138254,0.088531986,385.6
0.0,338,7.608006,870.019214328102,4,0.10615538,100.629456,1736.0724322795868,0.7942775189876556,203373,0.00714979,0.10615538,360.775
0.0,341,7.6087575,853.118956702245,3,0.090003416,98.61294,1760.9117496013641,0.7646826505661011,205764,0.007119021,0.090003416,357.575
0.0,344,7.604199,806.8937447604353,3,0.1042513,97.0858,1787.1530499458313,0.40514206886291504,210180,0.008007547,0.1042513,338.875
0.0,349,7.5865393,674.1198336060455,5,0.089282095,86.93261,1812.9838435649872,0.7592106610536575,213405,0.007524781,0.089282095,287.85
0.0,352,7.582954,672.7028332609204,3,0.09720257,86.70052,1839.426924943924,0.8492858409881592,215487,0.007973557,0.09720257,288.175
0.0,356,7.565551,640.9152481239624,4,0.092198044,83.27089,1864.5606729984283,0.7235864102840424,218631,0.0074787387,0.092198044,278.65
0.0,359,7.5519786,664.0869532241641,3,0.11854556,85.944885,1890.6085255146027,0.7911507934331894,221802,0.007252045,0.11854556,285.65
0.0,362,7.5363507,669.356351802557,3,0.10876402,85.96448,1915.8575258255005,0.73787921667099,224928,0.008195514,0.10876402,287.075
0.0,366,7.537372,699.8487207309821,4,0.096872784,89.06023,1942.4649057388306,0.8695933967828751,229284,0.008314474,0.096872784,296.3
0.0,368,7.5225368,735.2543015919828,2,0.08898316,89.926895,1967.2292776107788,0.7547737061977386,231915,0.00830003,0.08898316,308.075
0.0,372,7.5134397,788.3537996724656,4,0.10718286,94.06397,1993.516412973404,0.8406688123941422,236256,0.008689097,0.10718286,319.6
0.0,376,7.514064,780.5757272780393,4,0.084200725,89.715775,2018.969642162323,0.8574239760637283,239658,0.007372209,0.084200725,315.65
0.0,379,7.5031934,816.5566154038205,3,0.103591,92.3914,2045.4391005039215,0.7589354068040848,243258,0.0072458787,0.103591,326.25
0.0,382,7.4981318,808.5028782071695,3,0.08257018,92.738014,2069.9580023288727,0.8753949105739594,246039,0.008339078,0.08257018,317.375
0.0,384,7.4929667,829.915110689834,2,0.09398003,93.03871,2096.3002274036407,0.8794663101434708,249489,0.007662341,0.09398003,327.575
0.0,386,7.485337,855.6792425679347,2,0.100989625,95.34215,2121.659797668457,0.8418286889791489,252210,0.007951258,0.100989625,333.925
0.0,390,7.47869,936.691594304087,4,0.09975554,105.138306,2148.4000759124756,0.8473793864250183,256893,0.008651581,0.09975554,352.65
0.0,393,7.4830904,1001.2741848054036,3,0.09835425,112.17058,2173.0709471702576,0.8283987492322922,260775,0.0077977376,0.09835425,369.4
0.0,396,7.4707904,1014.7081268467136,3,0.10450383,113.30586,2199.3484783172607,0.7482891082763672,263217,0.00808217,0.10450383,371.55
0.0,399,7.4644847,1024.4995996506743,3,0.103646606,112.9313,2224.7426760196686,0.813643142580986,266691,0.0077682366,0.103646606,374.075
0.0,400,7.4602623,1024.9244322937752,1,0.09733629,112.641685,2251.0161538124084,0.8074626326560974,267774,0.007734804,0.09733629,374.475
0.0,403,7.4569483,1019.4043250856314,3,0.1110521,110.22331,2275.9274678230286,0.7415334582328796,271122,0.008314625,0.1110521,371.475
0.0,405,7.4471216,1026.615828189703,2,0.10194332,110.80564,2302.058657169342,0.8155746757984161,272853,0.008168027,0.10194332,373.525
0.0,408,7.4506145,1070.0227864444485,3,0.10030471,115.62901,2326.867270231247,0.7532905489206314,277752,0.008318062,0.10030471,381.975
0.0,410,7.4301786,1090.560742756598,2,0.14283252,117.05583,2353.307241678238,0.7747037261724472,280401,0.008778233,0.14283252,388.125
0.0,412,7.424557,1134.392696821528,2,0.15990216,120.89728,2377.986026763916,0.8560085743665695,284127,0.008575265,0.15990216,398.925
0.0,415,7.4312243,1156.6911113579952,3,0.11602615,123.37307,2404.048783302307,0.8003029376268387,287460,0.00891603,0.11602615,404.75
0.0,417,7.4197617,1171.5167309657932,2,0.09330589,124.957016,2429.489197254181,0.9101149141788483,289950,0.0080515705,0.09330589,408.175
0.0,420,7.4085155,1175.7155315463951,3,0.17010659,124.96464,2455.6663138866425,0.8825087025761604,293040,0.009259182,0.17010659,408.225
0.0,423,7.4119687,1151.4269698950416,3,0.09054925,123.007095,2480.1433675289154,0.7979937344789505,295461,0.007737036,0.09054925,399.025
0.0,426,7.4188843,1177.814621803233,3,0.10830058,125.57416,2506.6655802726746,0.7710561603307724,300573,0.007958001,0.10830058,403.025
0.0,427,7.4013143,1160.0645684070344,1,0.103563555,122.35393,2531.9881358146667,0.640510231256485,302508,0.007943694,0.103563555,401.6
0.0,430,7.4078174,1159.0671526180315,3,0.11924046,122.034645,2558.5207526683807,0.8020172417163849,305217,0.008630906,0.11924046,402.7
0.0,433,7.393787,1127.2717746595058,3,0.10724819,118.59971,2583.258058786392,0.8707620203495026,308163,0.0079984395,0.10724819,394.9
0.0,436,7.376247,1150.2617087441613,3,0.09619613,121.82375,2610.6835703849792,0.8736749291419983,311484,0.007806667,0.09619613,402.225
0.0,439,7.366471,1146.921258359056,3,0.09648529,122.71787,2635.409852743149,0.8822861686348915,314889,0.008200704,0.09648529,401.65
0.0,442,7.3698153,1138.701733945051,3,0.12143022,122.569565,2661.930606365204,0.782252162694931,318066,0.007828898,0.12143022,400.1
0.0,444,7.3575335,1144.6673465864574,2,0.098287456,123.91438,2686.618748664856,0.8336295634508133,320058,0.008207256,0.098287456,399.0
0.0,445,7.347993,1186.7294707228343,1,0.09724275,128.85289,2713.0191643238068,0.8533626198768616,322194,0.00819283,0.09724275,411.175
0.0,446,7.2991037,1160.734490021372,1,0.11240929,126.641396,2738.460347890854,0.8288045227527618,323460,0.0078107594,0.11240929,402.2
0.0,449,7.3096704,1180.8476655804639,3,0.0921873,129.31343,2764.4992005825043,0.8249671459197998,327585,0.0079003675,0.0921873,406.825
0.0,451,7.2911997,1172.8083338534088,2,0.09404306,129.63748,2789.2910244464874,0.9199032485485077,331119,0.008019417,0.09404306,401.525
0.0,454,7.2829256,1189.032079757982,3,0.09660451,131.71606,2815.5275678634644,0.8683339357376099,334713,0.008835198,0.09660451,404.275
0.0,456,7.2816844,1178.6617245559758,2,0.117374755,129.29617,2840.9867181777954,0.7739399373531342,336750,0.008753579,0.117374755,402.725
0.0,458,7.2805104,1193.0027329199286,2,0.104431786,129.96489,2867.0560369491577,0.7753853052854538,339843,0.009010471,0.104431786,408.075
0.0,460,7.2745023,1213.8707224984864,2,0.09967731,132.02417,2892.531572341919,0.8564535528421402,342420,0.0085903425,0.09967731,411.5
0.0,462,7.2804875,1261.953128271758,2,0.08913291,135.71826,2919.2562716007233,0.848167285323143,345657,0.007458345,0.08913291,422.35
0.0,464,7.2730894,1244.7228020167524,2,0.12487914,132.6905,2943.997158765793,0.8368455022573471,348441,0.009403076,0.12487914,418.85
0.0,467,7.263854,1257.6189347236148,3,0.12169131,134.12207,2970.443291425705,0.7608422338962555,352758,0.008548926,0.12169131,418.75
0.0,468,7.2281384,1301.0617736666893,1,0.120448224,138.58057,2994.980112552643,0.7866403460502625,355266,0.008535277,0.120448224,429.175
0.0,470,7.2173076,1356.3127598848582,2,0.102200046,144.11487,3021.250665664673,0.8635406494140625,358374,0.0091655385,0.102200046,442.975
0.0,472,7.213615,1391.430219168953,2,0.10034777,147.62788,3046.4926340579987,0.7239944338798523,361191,0.008770323,0.10034777,450.15
0.0,475,7.1866612,1461.7744816635839,3,0.0996572,153.20148,3073.16796708107,0.8119399696588516,366099,0.009290042,0.0996572,464.85
0.0,477,7.1912146,1505.872989576596,2,0.09585983,156.68391,3098.034550666809,0.8499374538660049,369207,0.009155189,0.09585983,473.95
0.0,480,7.189559,1530.7249297467406,3,0.0934356,158.14186,3124.610080242157,0.9048467203974724,373182,0.00841666,0.0934356,478.15
0.0,481,7.182289,1602.716401023531,1,0.1196066,163.95071,3149.635523080826,0.32829147577285767,376182,0.009747268,0.1196066,495.0
0.0,482,7.166619,1585.1493920993157,1,0.11712566,161.7074,3175.1758539676666,0.7727396190166473,376905,0.008842533,0.11712566,490.325
0.0,484,7.1613874,1593.0631364105584,2,0.115872964,161.9559,3200.870991230011,0.9193359985947609,378984,0.009060127,0.115872964,491.05
0.0,485,7.1404495,1602.0877243054115,1,0.091923654,161.80417,3227.250441789627,0.7373911142349243,381342,0.009364126,0.091923654,492.9
0.0,486,7.1574216,1632.7611665323127,1,0.12566943,164.37973,3252.4062616825104,0.8809866979718208,383742,0.0100392895,0.12566943,502.35
0.0,487,7.141033,1619.2599699152381,1,0.12396567,162.95166,3278.298050403595,0.8247331380844116,384984,0.008952463,0.12396567,498.825
0.0,488,7.15425,1664.8944494024763,1,0.104901835,165.24792,3303.869023323059,0.3898335099220276,387984,0.008784842,0.104901835,510.75
0.0,489,7.1477976,1721.385045995798,1,0.11309517,169.40724,3329.8876988887787,0.8381114453077316,390531,0.009885342,0.11309517,524.55
0.0,491,7.1598935,1673.3351954116522,2,0.111636646,163.07608,3355.563547372818,0.8739752918481827,392640,0.009442518,0.111636646,512.675
0.0,493,7.170834,1710.5274990049816,2,0.115863666,166.03404,3381.0068304538727,0.8632028847932816,396399,0.009147105,0.115863666,523.45
0.0,494,7.174675,1762.9260118438774,1,0.08920723,171.0568,3406.776559114456,-0.1955409049987793,399399,0.008758468,0.08920723,539.05
0.0,495,7.169399,1807.7385927727973,1,0.106419384,174.88449,3433.1067519187927,0.8383945226669312,401712,0.009803539,0.106419384,550.3
0.0,496,7.175003,1884.2109096895504,1,0.11263275,180.99498,3459.109702348709,-0.14828908443450928,404712,0.0119337225,0.11263275,566.35
0.0,497,7.1783757,1876.0415087195547,1,0.09797776,179.7167,3484.832887172699,0.7317875325679779,406494,0.009481451,0.09797776,561.575
0.0,498,7.1764765,1918.3539221645588,1,0.10135776,183.29611,3510.335357427597,0.8718723058700562,408432,0.0095334165,0.10135776,571.575
0.0,500,7.172153,2003.1185547675195,2,0.09211631,190.14478,3536.0810055732727,0.6619671881198883,413865,0.008608297,0.09211631,595.375
0.0,501,7.221732,2061.5278481766327,1,0.11792521,194.92566,3562.040668964386,0.8845202922821045,416091,0.010496378,0.11792521,608.775
0.0,502,7.2415533,2071.1784113669187,1,0.089357495,195.32791,3587.6269845962524,0.22861379384994507,419091,0.009822653,0.089357495,611.95
0.0,503,7.2370443,2139.2063248636537,1,0.098950565,201.10464,3613.3241617679596,0.4055953025817871,422091,0.009629042,0.098950565,632.8
0.0,507,7.215183,2031.91825741551,4,0.09757367,192.3453,3639.363116502762,0.9005676507949829,424932,0.0090820715,0.09757367,601.45
0.0,509,7.2197185,2012.4907696589748,2,0.09085052,187.82698,3665.494959592819,0.6975814402103424,429042,0.008616751,0.09085052,594.65
0.0,511,7.201255,2049.8729646760803,2,0.10589516,190.36958,3690.5937860012054,0.8719005733728409,432558,0.009264207,0.10589516,604.6
0.0,514,7.1933756,2021.695760168916,3,0.16245453,187.61472,3716.8668015003204,0.9232068955898285,436497,0.011175354,0.16245453,596.6
0.0,515,7.2055926,2081.0534808955285,1,0.08991661,192.32175,3742.2901158332825,0.24960362911224365,439497,0.010389019,0.08991661,611.65
0.0,517,7.1880503,2066.370757400947,2,0.111402854,191.1297,3768.693479537964,0.6815432608127594,442035,0.010293768,0.111402854,606.9
0.0,518,7.204856,2091.9223938065857,1,0.122365706,193.91316,3794.109555006027,-0.516455888748169,445035,0.009168162,0.122365706,617.25
0.0,519,7.2109823,2123.896896039488,1,0.105666995,196.52179,3820.2899351119995,0.8258118778467178,446943,0.009874902,0.105666995,625.325
0.0,521,7.197998,2057.7510720657656,2,0.11197351,190.86938,3845.9817509651184,0.8970784619450569,449466,0.0099655865,0.11197351,610.7
0.0,523,7.2006836,2117.2855875751075,2,0.11110477,196.5024,3872.089315891266,0.8838125243782997,452694,0.009474091,0.11110477,625.6
0.0,525,7.184257,2116.9046391527045,2,0.098499954,196.80556,3897.547966003418,0.9127526730298996,456651,0.008565026,0.098499954,627.575
0.0,527,7.1747594,2105.4655833232487,2,0.123701245,195.62497,3923.653074979782,0.9139110222458839,459690,0.011139137,0.123701245,622.55
0.0,529,7.1463356,2072.6577671837317,2,0.09611556,193.18999,3949.3722829818726,0.6474521160125732,464346,0.00996498,0.09611556,615.125
0.0,531,7.143398,2093.633299026774,2,0.123013794,195.3304,3975.4429666996,0.9194540753960609,467217,0.013217544,0.123013794,621.475
0.0,533,7.152164,2131.8287341505943,2,0.10561398,199.44524,4000.2946066856384,0.8404958695173264,472371,0.011227065,0.10561398,633.1
0.0,534,7.136127,2087.6864505914346,1,0.090886466,195.3195,4026.419021844864,0.7523827999830246,473733,0.009014277,0.090886466,619.45
0.0,535,7.1291285,2094.6032191617805,1,0.08636287,196.63943,4051.9888393878937,0.3858259320259094,476733,0.0088985795,0.08636287,625.175
0.0,536,7.1362386,2067.7233912426555,1,0.09502055,195.52913,4078.1260874271393,-0.31728625297546387,479733,0.009405489,0.09502055,625.175
0.0,537,7.118229,2067.478207070158,1,0.10930705,196.20586,4103.123943567276,0.865047037601471,481686,0.010060506,0.10930705,626.6
0.0,538,7.1070514,2088.9036890688762,1,0.09391203,198.39551,4129.506456613541,-0.34544193744659424,484686,0.010848211,0.09391203,635.45
0.0,539,7.0994635,2088.2269780586985,1,0.09933859,198.79984,4154.867211818695,0.1641073226928711,487686,0.011636267,0.09933859,635.45
0.0,542,7.104832,1920.9734119610955,3,0.1108913,186.50157,4181.489588260651,0.7850750237703323,490596,0.010400151,0.1108913,595.875
0.0,544,7.10878,1937.9732141346162,2,0.104622625,188.47346,4206.41096663475,0.8495735228061676,494850,0.009079868,0.104622625,603.125
0.0,546,7.102105,1993.6396822093152,2,0.10868257,193.3262,4232.819993019104,0.9257321134209633,497934,0.009423075,0.10868257,619.425
0.0,547,7.0963564,2036.1209679443134,1,0.097865775,196.9017,4257.919110774994,-0.11043107509613037,500934,0.008570046,0.097865775,633.35
0.0,549,7.1018634,2052.2633783832325,2,0.08976611,200.12602,4284.339236497879,0.7090489864349365,506400,0.00904921,0.08976611,644.65
0.0,551,7.111648,2011.476308408488,2,0.10289867,197.35938,4308.853932380676,0.9318878054618835,508860,0.010252787,0.10289867,635.85
0.0,552,7.0819325,2002.5572786634243,1,0.14730498,197.16837,4335.403644561768,0.9044323861598969,510501,0.0105701545,0.14730498,635.425
0.0,553,7.0670176,2051.702511158344,1,0.10606451,201.90543,4360.348393678665,0.9001798257231712,513465,0.011832422,0.10606451,651.6
0.0,555,7.04433,2046.8705031774086,2,0.08510634,202.16379,4387.242607831955,0.7060558795928955,517884,0.008910159,0.08510634,653.225
0.0,557,7.049916,2097.752110200204,2,0.15733925,206.69766,4411.8511645793915,0.6807641685009003,522408,0.014026348,0.15733925,669.775
0.0,559,7.0341644,2087.5194353350344,2,0.08447744,205.59615,4438.15570640564,0.6649059355258942,527208,0.009010928,0.08447744,668.875
0.0,562,7.044673,2109.4370001371854,3,0.10644093,206.9439,4463.475371837616,0.6664341390132904,532203,0.00987082,0.10644093,677.85
0.0,563,7.04588,2120.8526104941907,1,0.09938556,208.09395,4489.852167367935,0.8560221791267395,534630,0.008871675,0.09938556,682.8
0.0,564,7.090367,2129.7163442903066,1,0.08435024,208.76138,4514.476863145828,-0.1311662197113037,537630,0.009598255,0.08435024,685.575
0.0,565,7.100632,2132.407865878778,1,0.13128388,209.19482,4541.034805297852,0.8379288166761398,539136,0.011256589,0.13128388,687.375
0.0,567,7.1183558,2159.2971517363776,2,0.09147143,211.5673,4566.582948923111,0.7608880549669266,543396,0.014414818,0.09147143,697.55
0.0,569,7.11972,2109.9183436790872,2,0.08302066,207.49356,4592.515976905823,0.6538538336753845,546861,0.009522649,0.08302066,687.625
0.0,571,7.1189985,2069.482848858359,2,0.10141951,203.3881,4617.815230846405,0.6975646317005157,548298,0.011309421,0.10141951,675.675
0.0,573,7.116149,2018.233651307482,2,0.08135383,197.78596,4643.771449804306,0.6028465628623962,551700,0.011102125,0.08135383,661.075
