TimeElapsed,optimgain,TimestepsSoFar,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,EpTrueRewMean,EpThisIter,entropy,EpisodesSoFar,meankl,entloss
846.2731719017029,0.10384404,561090,0.10384404,0.9219991117715836,721.85,699.82666,2397.5169421304163,3,6.7571397,512,0.010100987,0.0
850.6741003990173,0.094844095,564090,0.094844095,0.5099097192287445,729.1,705.97375,2428.6644237500755,1,6.7177587,513,0.009501436,0.0
855.0963804721832,0.1014995,566466,0.1014995,0.8249149918556213,723.9,700.7552,2408.493831033423,1,6.668198,514,0.009446368,0.0
859.4894261360168,0.092883274,568104,0.092883274,0.8728826493024826,712.55,690.1859,2348.7019322313477,1,6.6711254,515,0.008854625,0.0
863.8828177452087,0.08475529,571104,0.08475529,0.12088519334793091,721.975,697.3956,2388.0722740912015,1,6.6720543,516,0.0089879045,0.0
868.3197207450867,0.10443407,573063,0.10443407,0.8674942702054977,701.425,679.7063,2332.708528790262,2,6.6296215,518,0.00914708,0.0
872.6731493473053,0.11950349,574302,0.11950349,0.8695596903562546,707.775,687.0501,2365.9839235774352,1,6.595155,519,0.009944971,0.0
877.0941379070282,0.08833269,577302,0.08833269,0.1777765154838562,714.6,694.5269,2404.697704363324,1,6.5889454,520,0.010910279,0.0
881.492821931839,0.1149816,580743,0.1149816,0.8698651790618896,705.45,686.6989,2365.306500680644,2,6.570073,522,0.0093327975,0.0
885.9307670593262,0.13861644,581793,0.13861644,0.9027061760425568,694.275,676.69415,2328.290784502199,1,6.564711,523,0.010306223,0.0
890.3592336177826,0.104464814,585714,0.104464814,0.7948257178068161,651.95,636.77924,2174.9281830587925,3,6.5467997,526,0.010911743,0.0
894.7815096378326,0.1007647,588786,0.1007647,0.8560566306114197,639.125,622.2747,2117.2640121338363,2,6.5291595,528,0.0101266485,0.0
899.1766684055328,0.09007603,594786,0.09007603,0.12792128324508667,658.8,643.4465,2205.277509140843,2,6.4954176,530,0.010309771,0.0
903.8842668533325,0.10600288,600345,0.10600288,0.620520681142807,642.575,628.3013,2148.607467272546,3,6.462646,533,0.00971743,0.0
908.3033421039581,0.10296959,601839,0.10296959,0.8335112482309341,610.85,594.8362,1999.5896960486712,2,6.430161,535,0.011468526,0.0
912.7919991016388,0.08957111,602958,0.08957111,0.937300331890583,610.875,595.34186,2007.0481694652967,1,6.377135,536,0.00953019,0.0
917.2392625808716,0.11866688,606054,0.11866688,0.8415938913822174,609.125,594.1776,1993.9735613841046,2,6.3505235,538,0.009832717,0.0
921.6829388141632,0.1000343,610404,0.1000343,0.8839318752288818,595.375,582.1006,1948.0319271992237,2,6.3655443,540,0.009860999,0.0
926.1525824069977,0.10406506,612186,0.10406506,0.9002926722168922,585.225,572.9315,1919.0847937306164,1,6.3342466,541,0.009932954,0.0
930.5665986537933,0.08855908,615186,0.08855908,0.3662634491920471,600.75,587.9821,1983.1671762221654,1,6.301692,542,0.008776013,0.0
935.0042018890381,0.09529844,618861,0.09529844,0.5401761829853058,596.175,584.1207,1962.2745598543072,2,6.2978325,544,0.011318682,0.0
939.5038492679596,0.09258419,622815,0.09258419,0.9443482384085655,591.475,578.86475,1961.1410365483232,2,6.252152,546,0.009632608,0.0
943.9436240196228,0.11126645,625422,0.11126645,0.7382363677024841,603.525,591.82117,2033.8117808792795,1,6.230793,547,0.011025097,0.0
948.4235107898712,0.08260152,628422,0.08260152,0.21837472915649414,603.525,593.5458,2032.6454922586745,1,6.203918,548,0.010210988,0.0
952.829628944397,0.09218001,632631,0.09218001,0.5761655569076538,609.275,599.2034,2042.6456200807886,2,6.1799974,550,0.010388712,0.0
957.2234950065613,0.10750851,635631,0.10750851,0.26883625984191895,627.925,615.8866,2114.6902707049667,1,6.1925097,551,0.010611581,0.0
961.715158700943,0.12726708,637323,0.12726708,0.9692770689725876,635.275,622.2049,2144.077256816462,1,6.146625,552,0.0103689,0.0
966.1715693473816,0.087521285,640323,0.087521285,0.3488873243331909,635.275,621.30585,2138.065489788307,1,6.102666,553,0.009345229,0.0
970.6165764331818,0.091552906,643323,0.091552906,0.33420324325561523,640.475,625.71814,2166.183886252015,1,6.072735,554,0.010462787,0.0
975.0726730823517,0.096097074,647259,0.096097074,0.7534806281328201,634.625,620.61475,2153.796396315891,2,6.0570016,556,0.0105017405,0.0
979.4926359653473,0.0771326,650259,0.0771326,0.2567177414894104,657.725,641.8541,2241.5286233992365,1,6.090373,557,0.009135975,0.0
983.9493005275726,0.076207414,653259,0.076207414,0.38240939378738403,668.3,650.7692,2281.7832927192276,1,6.088989,558,0.010558931,0.0
988.3544771671295,0.106978886,656259,0.106978886,0.6736968755722046,682.975,663.85876,2340.3720263913674,1,6.025288,559,0.010068685,0.0
992.7851409912109,0.23556052,659259,0.23556052,0.35556942224502563,682.975,663.6619,2336.1650040653576,1,5.9863696,560,0.014451923,0.0
997.1536703109741,0.08991685,662259,0.08991685,0.45013701915740967,698.325,676.43787,2399.1031293366773,1,5.944637,561,0.0090993345,0.0
1001.5836005210876,0.085459426,665190,0.085459426,0.855714961886406,703.725,680.94995,2420.770217610064,1,5.933534,562,0.009938756,0.0
1006.0012030601501,0.092850655,668190,0.092850655,0.31491559743881226,719.975,697.0962,2455.7328983604484,1,6.010357,563,0.011259942,0.0
1010.3664603233337,0.105312824,671046,0.105312824,0.9562472030520439,723.975,700.5856,2471.4224644652927,1,6.006104,564,0.009803914,0.0
1014.7079138755798,0.08960989,675930,0.08960989,0.7182683348655701,751.8,727.35974,2558.516244133144,2,5.9680333,566,0.009847212,0.0
1019.0787513256073,0.10036501,676569,0.10036501,0.8761453032493591,737.4,715.0166,2507.890162924445,1,5.9675446,567,0.009707125,0.0
1023.6014280319214,0.08240663,682011,0.08240663,0.7852020412683487,726.875,706.7246,2463.432123202634,3,5.981328,570,0.009811728,0.0
1028.0362424850464,0.07854633,685011,0.07854633,0.1638857126235962,726.875,707.0083,2460.1706160687545,1,5.961629,571,0.010773489,0.0
1032.4831130504608,0.09418128,689121,0.09418128,0.6152393817901611,739.8,717.9411,2501.866248595115,2,5.93634,573,0.010146555,0.0
1036.9125607013702,0.09619133,692121,0.09619133,0.0861092209815979,754.525,733.8572,2585.6107742921013,1,5.9222608,574,0.00951463,0.0
1041.3254144191742,0.07490556,695121,0.07490556,0.17736899852752686,777.35,755.08624,2669.0711001336813,1,5.9560595,575,0.009184683,0.0
1045.7194905281067,0.101258025,696996,0.101258025,0.8549136221408844,783.65,760.24945,2684.7041994341257,1,5.9206543,576,0.010192351,0.0
1050.2087996006012,0.09969176,702996,0.09969176,0.14370495080947876,807.85,780.88806,2759.0813085264367,2,5.9310966,578,0.009750525,0.0
1054.6267499923706,0.07571991,705996,0.07571991,0.18860292434692383,812.1,782.13165,2740.434392254221,1,5.9494433,579,0.010051932,0.0
1059.0049939155579,0.07588439,708996,0.07588439,0.19343161582946777,821.6,790.11346,2773.003003164343,1,5.9582524,580,0.009941567,0.0
1063.3758208751678,0.08905568,711996,0.08905568,-0.496548056602478,831.75,798.4303,2802.9902008174663,1,5.9679766,581,0.009356062,0.0
1067.8209228515625,0.08371956,716283,0.08371956,0.7307043969631195,817.475,784.3325,2735.8853385391812,2,5.9833775,583,0.008992883,0.0
1072.3664405345917,0.095706336,718230,0.095706336,0.8984864950180054,828.075,794.1875,2777.2774833024623,1,5.973713,584,0.00943166,0.0
1076.7712898254395,0.089147866,724230,0.089147866,0.284723162651062,845.125,809.4341,2823.4188591012235,2,5.9929852,586,0.009231132,0.0
1081.184091091156,0.07290265,727230,0.07290265,0.15215253829956055,848.4,811.2218,2829.2835997669767,1,5.9685473,587,0.01002739,0.0
1085.648188829422,0.08210096,730230,0.08210096,0.13677841424942017,848.4,809.1097,2822.4337736953767,1,5.9405684,588,0.010285247,0.0
1090.0660881996155,0.09317693,733230,0.09317693,0.08250153064727783,848.4,807.30023,2819.1570337610765,1,5.920426,589,0.0104809785,0.0
1094.454613685608,0.093500145,736191,0.093500145,0.8151906281709671,863.0,819.548,2866.947735533545,1,5.905818,590,0.009091834,0.0
1098.9005854129791,0.07699277,739191,0.07699277,0.07671111822128296,863.0,818.2884,2859.0750555997233,1,5.861455,591,0.01029085,0.0
1103.309166431427,0.0862536,743004,0.0862536,0.7722010016441345,855.675,811.42316,2832.0417653873965,2,5.9190106,593,0.009344805,0.0
1107.6916825771332,0.07872159,746004,0.07872159,0.17827600240707397,855.675,810.8414,2820.105207348187,1,5.9266953,594,0.009299407,0.0
1112.1389391422272,0.0915594,749004,0.0915594,-0.06440567970275879,855.675,810.4373,2816.8715182344004,1,5.9566636,595,0.010111507,0.0
1116.5258510112762,0.07668626,752004,0.07668626,0.13527369499206543,872.875,824.5588,2867.667717165271,1,5.9791875,596,0.00989574,0.0
1120.95601272583,0.07441888,755004,0.07441888,0.09302538633346558,872.875,823.72705,2857.890941786309,1,5.9855547,597,0.009650198,0.0
1125.372977733612,0.06553261,758004,0.06553261,0.0888860821723938,872.875,822.4041,2848.224389914593,1,6.032368,598,0.010770833,0.0
1129.835064649582,0.10883338,762678,0.10883338,0.7163508832454681,836.825,790.1457,2692.6597184714183,3,6.007872,601,0.009625344,0.0
1134.2471675872803,0.096912645,765678,0.096912645,0.07288205623626709,837.4,789.313,2692.9409881104193,1,5.980468,602,0.009379791,0.0
1138.7089538574219,0.101815805,769674,0.101815805,0.5386011004447937,821.9,771.67725,2643.6278505351174,2,6.003658,604,0.0093368115,0.0
1143.2070620059967,0.08512589,774771,0.08512589,0.7371224164962769,823.675,771.7201,2638.294215142108,2,6.039003,606,0.009378956,0.0
1147.722951412201,0.09415573,777771,0.09415573,0.06090956926345825,843.35,787.5917,2692.0261547398554,1,5.993956,607,0.009731793,0.0
1152.1683297157288,0.07766849,779121,0.07766849,0.8335310071706772,829.6,774.7218,2643.8792343234622,1,6.010727,608,0.010008633,0.0
1156.6212520599365,0.13531938,779979,0.13531938,0.8367633074522018,822.825,764.6482,2611.5225740065553,1,6.0127373,609,0.010236712,0.0
1161.0622580051422,0.093044475,785862,0.093044475,0.6917365491390228,815.425,751.3181,2555.599002300021,3,6.0087852,612,0.010190425,0.0
1165.4932911396027,0.11201383,787674,0.11201383,0.8157023787498474,821.275,757.9164,2583.5440470442836,1,6.007325,613,0.008890369,0.0
1169.8079204559326,0.07649189,790674,0.07649189,0.06537848711013794,821.275,757.7564,2571.484698130604,1,6.0146637,614,0.0090891635,0.0
1174.103732585907,0.09516135,793674,0.09516135,0.0028134584426879883,821.275,757.359,2571.1284868884322,1,6.0428877,615,0.010349156,0.0
1178.512360572815,0.10477984,798981,0.10477984,0.6904228329658508,799.875,737.77765,2491.112112490925,3,6.0382504,618,0.011047786,0.0
1182.9340448379517,0.09619086,804900,0.09619086,0.6943358182907104,799.2,739.50507,2506.8040281594813,2,6.000732,620,0.009611406,0.0
1187.3782653808594,0.13374616,807897,0.13374616,0.7536723613739014,774.175,717.42694,2428.4149700802054,2,5.9949937,622,0.010145191,0.0
1191.8269617557526,0.08937998,810897,0.08937998,0.27956610918045044,788.45,728.5995,2472.365026573434,1,6.0090384,623,0.009932978,0.0
1196.2549135684967,0.10650052,814419,0.10650052,0.8732798546552658,776.575,716.8114,2427.133082590395,2,5.986393,625,0.01043494,0.0
1200.7062046527863,0.07649472,820263,0.07649472,0.7097741365432739,775.275,714.0654,2426.0957610747632,2,5.9482617,627,0.009725414,0.0
1205.1209127902985,0.0820536,823263,0.0820536,0.11102354526519775,775.275,713.4889,2436.10040539035,1,5.9373584,628,0.01063602,0.0
1209.6083159446716,0.08985236,827031,0.08985236,0.647908478975296,757.0,694.5128,2353.6519407021356,2,5.9276686,630,0.010122987,0.0
1214.0279071331024,0.080161095,830031,0.080161095,0.19080191850662231,757.0,695.0956,2355.384414421738,1,5.959151,631,0.008678334,0.0
1218.4720704555511,0.09118476,833031,0.09118476,0.24695581197738647,757.0,695.5384,2360.011379938786,1,5.9438424,632,0.01019823,0.0
1222.8909590244293,0.09883074,835893,0.09883074,0.7946054637432098,774.075,711.42004,2425.6983904065396,1,5.944881,633,0.00996873,0.0
1227.3246467113495,0.088543385,838020,0.088543385,0.8220606595277786,766.8,704.4367,2400.492144620365,1,5.9813423,634,0.010017475,0.0
1231.7216711044312,0.15392114,839532,0.15392114,0.8577059507369995,754.4,693.0978,2356.4347371051344,1,5.975887,635,0.011250678,0.0
1236.2164204120636,0.086967655,842532,0.086967655,0.0931096076965332,754.4,692.66956,2362.812540234005,1,5.979191,636,0.009021516,0.0
1240.643170118332,0.12048349,844581,0.12048349,0.7502526342868805,746.475,685.5456,2339.905398158131,1,5.972896,637,0.010592436,0.0
1245.1277477741241,0.099338695,847581,0.099338695,-0.013791322708129883,746.475,685.99396,2351.207152450393,1,6.0113077,638,0.010421738,0.0
1249.5572655200958,0.10355745,848070,0.10355745,0.9436785243451595,725.55,666.60803,2281.2209408785548,1,6.038874,639,0.010947725,0.0
1253.947598695755,0.10490956,850353,0.10490956,0.7681084871292114,740.85,680.10944,2347.3609674208847,1,6.0333304,640,0.01017709,0.0
1258.338020324707,0.09324606,853353,0.09324606,0.22093170881271362,755.625,690.721,2366.3565282882455,1,6.003484,641,0.010327315,0.0
1262.793060541153,0.09130795,856353,0.09130795,0.14622938632965088,755.625,690.3439,2366.752387348891,1,6.0109096,642,0.010612963,0.0
1267.180623292923,0.099965975,859128,0.099965975,0.9204545766115189,753.75,688.12823,2376.741037449873,1,5.982646,643,0.009647049,0.0
1271.6432073116302,0.07452477,862128,0.07452477,0.1632968783378601,770.45,703.6095,2440.1120596763235,1,5.983216,644,0.010154894,0.0
1276.0702271461487,0.095089994,867006,0.095089994,0.5058424770832062,743.625,677.2953,2382.7761309703483,3,6.0184274,647,0.009510964,0.0
1280.5083434581757,0.082248285,870006,0.082248285,0.2995799779891968,757.375,689.29706,2443.5460808419584,1,6.028498,648,0.009578805,0.0
1284.9275109767914,0.102743745,873294,0.102743745,0.3825175166130066,752.625,687.098,2462.8383825621213,2,6.01215,650,0.011978853,0.0
1289.3896296024323,0.083692715,876294,0.083692715,0.14319288730621338,773.975,705.86395,2546.858257197116,1,6.0583296,651,0.009882791,0.0
1293.8549299240112,0.09176726,878142,0.09176726,0.8513742387294769,769.0,703.7453,2554.1642648182083,1,6.0901914,652,0.011441278,0.0
1298.2915987968445,0.08593143,882522,0.08593143,0.7629587650299072,765.4,695.71405,2515.0330858169305,2,6.0974894,654,0.011030043,0.0
1302.7393012046814,0.088983536,885930,0.088983536,0.4940716624259949,743.8,674.2101,2435.689358683581,2,6.13536,656,0.010388726,0.0
1307.1645045280457,0.11982979,888930,0.11982979,-0.09585845470428467,752.675,683.57825,2487.741079536434,1,6.1427617,657,0.012730733,0.0
1311.5263831615448,0.09089041,891930,0.09089041,0.1867656111717224,774.575,702.5503,2566.677473472475,1,6.1119947,658,0.010582382,0.0
1315.9020648002625,0.077455744,894930,0.077455744,0.3119826316833496,774.575,701.1007,2577.24726060921,1,6.139771,659,0.009712152,0.0
1320.3709876537323,0.1126083,897630,0.1126083,0.9039663821458817,754.925,680.777,2504.007085647392,2,6.1834865,661,0.010224516,0.0
1324.7912673950195,0.09518245,901263,0.09518245,0.9067823216319084,753.05,680.9349,2512.4327435349433,2,6.145035,663,0.009720345,0.0
1329.2363209724426,0.12141834,903771,0.12141834,0.8060389757156372,761.175,687.8752,2551.3299094595864,1,6.130375,664,0.009311641,0.0
1333.6951217651367,0.09247216,906771,0.09247216,0.5752264261245728,769.6,694.5758,2603.8848719573807,1,6.13979,665,0.009981228,0.0
1338.1407103538513,0.105515294,909726,0.105515294,0.8518518060445786,769.225,693.57007,2614.0528311084176,1,6.105854,666,0.011591044,0.0
1342.6196069717407,0.08446204,912726,0.08446204,0.1942669153213501,770.525,693.77325,2625.7409875753197,1,6.097554,667,0.009783223,0.0
1347.344481229782,0.111632496,914169,0.111632496,0.9061918184161186,757.55,682.1697,2578.4911162579665,1,6.0598307,668,0.009525778,0.0
1351.7070455551147,0.11745126,916998,0.11745126,0.9137839302420616,756.125,681.82477,2585.4669373548795,1,6.064107,669,0.009635354,0.0
1356.1023466587067,0.090289876,919998,0.090289876,0.2532604932785034,774.725,700.29297,2669.5095659011363,1,6.0656786,670,0.011359445,0.0
1360.4443216323853,0.10616174,922998,0.10616174,0.3747483491897583,774.725,697.318,2683.183414921091,1,6.0547433,671,0.011360427,0.0
1364.9015054702759,0.105558485,925998,0.105558485,0.7533873319625854,774.725,695.9249,2684.674898573029,1,6.061382,672,0.011027055,0.0
1369.276573896408,0.101767465,928998,0.101767465,0.4823988676071167,775.875,694.3596,2690.3556666162085,1,6.042618,673,0.011733916,0.0
1373.6613845825195,0.086379915,932844,0.086379915,0.7810181826353073,777.6,697.63245,2698.9578066514696,2,6.0390205,675,0.01278694,0.0
1378.0337316989899,0.10572007,935844,0.10572007,0.08464592695236206,777.6,696.77423,2703.6154621257083,1,6.0225787,676,0.011455078,0.0
1382.4222972393036,0.08644279,940647,0.08644279,0.7399043440818787,775.55,696.97253,2684.6586207218625,2,5.9747357,678,0.010371198,0.0
1386.7745089530945,0.1006112,943647,0.1006112,0.08598852157592773,796.475,715.47003,2775.952871571607,1,5.913838,679,0.00992942,0.0
1391.2126607894897,0.08914483,946647,0.08914483,0.33282458782196045,802.45,720.7345,2785.451615389703,1,5.9172773,680,0.010920321,0.0
1395.5619676113129,0.104904905,949716,0.104904905,0.912847250699997,778.025,700.0189,2740.3921571710516,2,5.912434,682,0.0101133045,0.0
1399.9802360534668,0.092100576,952716,0.092100576,0.5566419064998627,779.9,700.6398,2747.2779607995544,1,5.851379,683,0.010122849,0.0
1404.4112622737885,0.099144004,955716,0.099144004,0.6797463893890381,779.9,698.1261,2747.726740959776,1,5.8266597,684,0.0119825695,0.0
1408.8606443405151,0.0837518,958716,0.0837518,0.40700435638427734,779.9,697.28436,2758.2632004070247,1,5.820541,685,0.01092303,0.0
1413.262689590454,0.08001438,961716,0.08001438,0.407432496547699,802.6,716.5652,2843.859748166987,1,5.8107285,686,0.01136183,0.0
1417.6956114768982,0.08713839,964716,0.08713839,0.44358134269714355,814.25,725.71796,2887.8637012935333,1,5.7610273,687,0.010756799,0.0
1422.1159088611603,0.09059957,967716,0.09059957,0.7072781026363373,814.25,725.26984,2883.720593152974,1,5.706482,688,0.01035684,0.0
1428.0315103530884,0.10329232,972186,0.10329232,0.7753351777791977,824.1,735.0399,2922.7676060718845,2,5.7088056,690,0.011084071,0.0
1433.88290309906,0.108200625,974994,0.108200625,0.7975165396928787,822.5,734.0211,2911.4265798522692,1,5.660749,691,0.011311188,0.0
1439.7979950904846,0.09283969,977670,0.09283969,0.857663631439209,829.4,739.4395,2933.459208059173,1,5.663874,692,0.010810694,0.0
1445.6715936660767,0.07764639,980670,0.07764639,0.2740054130554199,829.4,738.15857,2935.045000282712,1,5.6919394,693,0.011211553,0.0
1451.2371335029602,0.09721435,983670,0.09721435,0.49038732051849365,842.9,751.3408,3016.07589889526,1,5.631513,694,0.010991826,0.0
1456.4967594146729,0.114224575,984711,0.114224575,0.7482034265995026,823.175,735.8281,2947.1159950873525,2,5.64372,696,0.011263011,0.0
1461.7348265647888,0.10407982,986298,0.10407982,0.9235614612698555,811.4,723.67236,2896.30456824599,1,5.681703,697,0.010051076,0.0
1466.8457601070404,0.083746344,989949,0.083746344,0.7517629563808441,791.825,708.0052,2817.4685207288885,2,5.6616254,699,0.011281597,0.0
1471.6628639698029,0.083421245,992949,0.083421245,-0.01803290843963623,805.275,718.45685,2868.0726247970997,1,5.6468954,700,0.011083039,0.0
1476.4675674438477,0.109864496,994662,0.109864496,0.8855804726481438,808.6,720.912,2876.9351113932926,1,5.6251826,701,0.01213604,0.0
1481.2835290431976,0.08034692,997662,0.08034692,0.196743905544281,812.325,722.7567,2878.793149964654,1,5.677713,702,0.010899218,0.0
1486.1164581775665,0.07244241,1002450,0.07244241,0.44918566942214966,822.325,729.7252,2893.173208034507,2,5.64801,704,0.011162637,0.0
