meankl,entropy,EpisodesSoFar,ev_tdlam_before,optimgain,entloss,EpLenMean,EpRewMean,surrgain,TimeElapsed,EpTrueRewMean,TimestepsSoFar,EpThisIter
0.0098528,23.551926,1016,0.8295899629592896,0.22648047,0.0,76.875,44.160652,0.22648047,367.340452671051,361.82882583164,175557,14
0.010035575,23.579168,1029,0.8186534643173218,0.20601124,0.0,78.5,44.81347,0.20601124,373.94481801986694,375.6859676740548,178797,13
0.009644144,23.573305,1041,0.7453871965408325,0.23292825,0.0,78.15,47.23655,0.23292825,380.4345667362213,379.8638714120003,181743,12
0.01035191,23.570555,1053,0.7834217101335526,0.25231445,0.0,83.3,53.06765,0.25231445,386.9630045890808,412.1689403407407,184854,12
0.01044484,23.566095,1066,0.7516002655029297,0.23172766,0.0,81.95,53.488087,0.23172766,393.48147535324097,410.63755413095714,188043,13
0.010531057,23.599363,1079,0.7895799279212952,0.21274775,0.0,82.025,50.81383,0.21274775,400.01761078834534,411.0498000262704,191076,13
0.010491658,23.592218,1090,0.7973007559776306,0.23285535,0.0,82.9,52.37858,0.23285535,406.55323338508606,412.5222903144515,194025,11
0.0108729545,23.585918,1103,0.8010061234235764,0.25818658,0.0,81.525,52.30834,0.25818658,412.99474835395813,401.06206922699613,197094,13
0.01133535,23.57983,1116,0.7768970876932144,0.2231983,0.0,82.325,52.458855,0.2231983,419.6093955039978,404.3716898981792,200349,13
0.010305626,23.569504,1130,0.7848085463047028,0.2246846,0.0,79.625,47.7274,0.2246846,426.1036014556885,389.53591701248797,203580,14
0.011933619,23.554523,1143,0.7597577273845673,0.23992231,0.0,81.35,48.205875,0.23992231,432.6124966144562,399.34231903883693,206856,13
0.011078311,23.548113,1157,0.8071176707744598,0.2281475,0.0,79.125,47.60767,0.2281475,439.1277070045471,389.13922536949315,210042,14
0.011048831,23.530031,1168,0.8364270776510239,0.23252606,0.0,84.25,50.7239,0.23252606,445.62722301483154,413.6560182546029,213171,11
0.0109218415,23.534246,1181,0.7960797846317291,0.25242376,0.0,83.575,51.027924,0.25242376,452.07701897621155,408.0053115060125,216297,13
0.010729229,23.531168,1194,0.8159637898206711,0.23787346,0.0,83.225,52.70575,0.23787346,458.6258111000061,407.2142419290434,219429,13
0.010835882,23.508303,1207,0.8317119181156158,0.21243355,0.0,81.625,52.892773,0.21243355,465.2308256626129,400.244677745629,222663,13
0.010701323,23.489664,1219,0.6815420091152191,0.24299061,0.0,83.65,55.816284,0.24299061,471.68073081970215,416.3817810934668,225837,12
0.011020863,23.493097,1232,0.7851755917072296,0.2667726,0.0,84.9,58.20157,0.2667726,478.2375741004944,418.80922813780654,229020,13
0.010999934,23.498615,1245,0.7079604864120483,0.25781763,0.0,83.825,59.85044,0.25781763,484.78635120391846,416.0031425707274,232269,13
0.010661401,23.475763,1256,0.8187897354364395,0.23203158,0.0,83.45,57.473732,0.23203158,491.34270548820496,414.4933778888902,235152,11
0.010469738,23.495123,1267,0.8323540389537811,0.2828214,0.0,85.775,54.992218,0.2828214,497.8530707359314,424.79111118930666,238257,11
0.0122123305,23.48781,1279,0.797666072845459,0.70496315,0.0,86.825,55.939587,0.70496315,504.3611741065979,434.4631932088375,241089,12
0.010314355,23.489813,1292,0.7916553616523743,0.22910535,0.0,83.85,48.82599,0.22910535,510.79599952697754,420.43685519900066,244203,13
0.010926969,23.502703,1305,0.7711921185255051,0.24843316,0.0,77.7,48.547802,0.24843316,517.3458359241486,387.7174856217728,247155,13
0.01062662,23.502264,1318,0.8108898997306824,0.22207028,0.0,77.65,51.42097,0.22207028,523.8701281547546,384.830930533592,250152,13
0.011368657,23.491716,1331,0.8161899149417877,0.24970904,0.0,75.45,55.521404,0.24970904,530.4325511455536,370.8069898372228,253011,13
0.011513749,23.483707,1343,0.7949223816394806,0.29446808,0.0,77.55,57.465935,0.29446808,536.8981533050537,380.5662534921044,256059,12
0.011033017,23.47459,1354,0.8403830081224442,0.23820743,0.0,82.4,59.819202,0.23820743,543.3246734142303,404.59528284212513,259020,11
0.011691058,23.468588,1367,0.7779370248317719,0.300518,0.0,84.5,57.66762,0.300518,549.7534484863281,414.18253628096033,262338,13
0.010753554,23.460936,1381,0.8403203636407852,0.23776366,0.0,81.575,54.8343,0.23776366,556.1733226776123,404.4413548250785,265374,14
0.01189403,23.446356,1392,0.7668285667896271,0.27511477,0.0,82.375,54.289337,0.27511477,562.5681402683258,407.446934518605,268449,11
0.011015888,23.442446,1404,0.8051784634590149,0.24668148,0.0,82.175,53.945496,0.24668148,569.0285501480103,407.7564192887074,271437,12
0.0114355255,23.42708,1416,0.7819070070981979,0.22711492,0.0,83.525,54.965992,0.22711492,575.4392423629761,414.9674536752051,274290,12
0.011163328,23.410906,1429,0.8252271264791489,0.2330397,0.0,81.475,56.44895,0.2330397,581.9269604682922,404.1620057422892,277590,13
0.011170561,23.400164,1442,0.7471167743206024,0.2451221,0.0,81.025,56.149548,0.2451221,588.4622323513031,402.221357444015,280542,13
0.010777868,23.379171,1453,0.8661520183086395,0.24534047,0.0,83.625,56.386597,0.24534047,594.9294316768646,406.13703464881485,283587,11
0.010763953,23.360102,1467,0.8405148684978485,0.2147803,0.0,81.475,52.79325,0.2147803,601.4424419403076,394.753273107828,286854,14
0.012205375,23.349932,1479,0.8365422338247299,0.2462025,0.0,83.825,56.002148,0.2462025,607.904714345932,409.92156356932264,289959,12
0.01112669,23.323326,1490,0.8715483695268631,0.252349,0.0,86.125,58.735985,0.252349,614.4699103832245,423.8848938035465,292995,11
0.0123182405,23.314291,1503,0.8299308866262436,0.22897309,0.0,83.925,57.693115,0.22897309,621.0766203403473,416.0718459636937,296049,13
0.01191162,23.292318,1514,0.8166200220584869,0.23616636,0.0,87.575,61.20117,0.23616636,627.6521141529083,437.77745310624994,299160,11
0.011895519,23.284994,1525,0.8334957957267761,0.2559622,0.0,87.975,63.153748,0.2559622,634.2465498447418,438.3257873813416,302082,11
0.011068809,23.270021,1538,0.7921315282583237,0.23358986,0.0,86.5,60.93214,0.23358986,640.8361628055573,429.5917272651262,305343,13
0.011517242,23.27563,1549,0.8439730703830719,0.24855529,0.0,89.475,61.24154,0.24855529,647.3819854259491,442.1193261738328,308433,11
0.012786729,23.273842,1561,0.8208034485578537,0.30382258,0.0,87.375,58.420673,0.30382258,654.2433218955994,430.12532368968897,311577,12
0.013635309,23.277523,1574,0.8027764707803726,0.290774,0.0,87.425,59.095604,0.290774,660.92840051651,430.3262554093791,314697,13
0.0121107455,23.278975,1585,0.8271483927965164,0.26169303,0.0,85.075,57.52364,0.26169303,667.4623503684998,420.4029005953242,317634,11
0.012415597,23.28351,1595,0.8068504929542542,0.28912556,0.0,88.95,61.045662,0.28912556,674.0723867416382,440.0489104191614,320523,10
0.0120825805,23.288393,1605,0.8000876158475876,0.28015792,0.0,91.45,64.71983,0.28015792,680.6037378311157,459.51681387669066,323463,10
0.0120926695,23.296698,1616,0.8451702296733856,0.24143639,0.0,93.175,65.521225,0.24143639,687.1711246967316,468.6295942953495,326436,11
0.012308985,23.293392,1628,0.8494122326374054,0.20792323,0.0,92.825,63.572594,0.20792323,693.7536747455597,463.44844351238845,329472,12
0.0119735,23.286383,1639,0.834977850317955,0.27095318,0.0,90.775,61.599632,0.27095318,700.4407589435577,452.6524290449979,332541,11
0.011624032,23.283464,1651,0.8446280211210251,0.2461765,0.0,85.85,54.30241,0.2461765,707.0671679973602,421.73894974811975,335511,12
0.013223147,23.299738,1662,0.8047448545694351,0.28510684,0.0,89.125,58.05468,0.28510684,713.6795496940613,436.39182215509356,338643,11
0.013658656,23.285643,1673,0.8481030613183975,0.2533593,0.0,89.025,60.084007,0.2533593,720.311418056488,441.65475391413975,341616,11
0.011655374,23.274435,1684,0.8521309942007065,0.21444732,0.0,90.175,62.25299,0.21444732,726.8566014766693,450.87179894269866,344547,11
0.01276711,23.25075,1695,0.8744791448116302,0.2647984,0.0,93.0,66.21202,0.2647984,733.4480435848236,468.67410432143913,347631,11
0.0133495685,23.251886,1706,0.8477953970432281,0.24752644,0.0,90.1,64.508644,0.24752644,739.9556682109833,456.4452188731274,350544,11
0.012894323,23.25828,1717,0.8370711207389832,0.26275435,0.0,91.225,64.51981,0.26275435,746.5056567192078,464.28496650742215,353568,11
0.013356375,23.248552,1728,0.8557696640491486,0.27012724,0.0,90.825,61.10335,0.27012724,753.1730816364288,454.90042137796183,356679,11
0.012398861,23.25073,1739,0.8172766864299774,0.24374938,0.0,90.95,59.870995,0.24374938,759.7407648563385,453.60504820112993,359865,11
0.012668695,23.237389,1750,0.8467142432928085,0.3389359,0.0,94.725,60.779957,0.3389359,766.3955543041229,473.00231944333444,363027,11
0.013152484,23.217596,1761,0.8636371046304703,0.24335963,0.0,93.3,59.427288,0.24335963,772.9556958675385,467.2803842219161,365997,11
0.01288083,23.198751,1773,0.8092454969882965,0.23474841,0.0,91.025,56.141376,0.23474841,779.4596841335297,455.2680638817751,368958,12
0.01327684,23.192385,1783,0.8222041875123978,0.30204102,0.0,92.575,60.954308,0.30204102,786.0982601642609,467.38016611839566,372066,10
0.013423247,23.181402,1795,0.8634137958288193,0.27720726,0.0,92.4,59.757744,0.27720726,792.7032542228699,464.44657666718376,375318,12
0.013874618,23.17668,1806,0.8284515291452408,0.2686963,0.0,92.1,59.325268,0.2686963,799.2340564727783,467.07653088496465,378312,11
0.012996651,23.177082,1817,0.8270560503005981,0.2621951,0.0,93.725,58.47457,0.2621951,805.8149833679199,475.0775912458892,381459,11
0.0134126395,23.192204,1828,0.8442407548427582,0.26975363,0.0,92.025,58.08535,0.26975363,812.4539020061493,464.3299743306273,384456,11
0.012061034,23.186033,1839,0.8800816982984543,0.2801007,0.0,93.75,62.78072,0.2801007,818.9569351673126,471.0908440751562,387471,11
0.014567578,23.187029,1849,0.8548016250133514,0.30670124,0.0,95.95,67.8917,0.30670124,825.6559593677521,478.26836424876876,390645,10
0.01325112,23.185797,1860,0.8474741578102112,0.27542138,0.0,96.125,70.24577,0.27542138,832.1771464347839,480.97813974667343,393780,11
0.012501491,23.180437,1871,0.845815509557724,0.25269395,0.0,98.425,71.51289,0.25269395,838.6894953250885,492.97267848126165,397107,11
0.014201816,23.180992,1883,0.8645240813493729,0.2824221,0.0,94.15,66.0193,0.2824221,845.2542238235474,478.97935054562004,400314,12
0.0138236955,23.18825,1895,0.8568031489849091,0.28621593,0.0,93.025,63.48213,0.28621593,851.765950679779,471.5486050482526,403374,12
0.012648785,23.182686,1907,0.8691221922636032,0.27891013,0.0,87.3,60.133667,0.27891013,858.3652021884918,439.1522320691068,406386,12
0.014651794,23.180662,1918,0.8235273659229279,0.27375293,0.0,85.925,58.751637,0.27375293,864.8448181152344,423.8436220503252,409227,11
0.013578704,23.184343,1928,0.8771680369973183,0.2850514,0.0,86.6,59.89402,0.2850514,871.3956968784332,421.3895697294009,412074,10
0.014380557,23.184814,1941,0.8535450249910355,0.25522208,0.0,86.45,58.809082,0.25522208,878.0397958755493,421.4966342700433,415380,13
0.014107218,23.17969,1952,0.9065980315208435,0.3670382,0.0,89.075,58.8144,0.3670382,884.6197183132172,437.59578821061507,418395,11
0.013803108,23.174093,1963,0.8189927935600281,0.30968347,0.0,87.775,59.176098,0.30968347,891.2398071289062,439.5084954222217,421365,11
0.013807513,23.174578,1973,0.8317768573760986,0.30353457,0.0,92.475,63.84446,0.30353457,897.8339517116547,468.95613698142705,424626,10
0.012826922,23.168879,1983,0.8473810255527496,0.28642386,0.0,96.2,66.186714,0.28642386,904.3347702026367,483.10534634969247,427407,10
0.013573028,23.161375,1994,0.8661672919988632,0.2741231,0.0,98.8,68.31581,0.2741231,910.9615349769592,496.6242403268814,430857,11
0.013135878,23.16014,2005,0.8884897157549858,0.2579987,0.0,99.075,63.584984,0.2579987,917.6271731853485,491.18685803091313,433920,11
0.012507562,23.155436,2016,0.844606563448906,0.28279242,0.0,95.8,59.670204,0.28279242,924.2132043838501,471.2830412306017,437046,11
0.014019735,23.150637,2025,0.8355740010738373,0.28804657,0.0,97.15,61.669167,0.28804657,931.0210173130035,487.33371723152493,439860,9
0.014961794,23.155779,2037,0.8266367316246033,0.2873634,0.0,94.675,61.775288,0.2873634,937.7313871383667,478.82690141109504,443061,12
0.01349965,23.153156,2048,0.8477204442024231,0.3505355,0.0,94.75,62.349052,0.3505355,944.4177949428558,481.45646066680945,446070,11
0.014101693,23.155336,2060,0.88038619607687,0.281232,0.0,92.225,60.15797,0.281232,951.0663714408875,466.7205020231148,449262,12
0.013673729,23.151043,2072,0.854193851351738,0.27189344,0.0,88.25,57.155525,0.27189344,957.7446954250336,451.4988454047213,452415,12
0.014629766,23.149153,2082,0.8180307298898697,0.31445745,0.0,88.85,56.482605,0.31445745,964.384530544281,451.0757516886062,455337,10
0.013403552,23.141533,2092,0.890868604183197,0.31280643,0.0,95.2,65.198746,0.31280643,970.9188985824585,487.78303463801,458610,10
0.013965575,23.143328,2103,0.8609268069267273,0.2877394,0.0,95.275,66.00835,0.2877394,977.4837324619293,484.6343676057888,461559,11
0.013642729,23.135323,2113,0.8627931475639343,0.29043016,0.0,98.15,67.722336,0.29043016,984.1769886016846,492.08878856801346,464454,10
0.013791051,23.126688,2124,0.8330818116664886,0.42599857,0.0,96.425,65.03719,0.42599857,990.8211693763733,477.6073539630837,467544,11
0.012851616,23.124825,2135,0.8105866611003876,0.345605,0.0,92.5,61.797546,0.345605,997.4153661727905,452.73156401476183,470580,11
0.0041059004,23.118715,2145,0.8712576478719711,0.13617913,0.0,95.15,64.48655,0.13617913,1004.0269815921783,468.44516366521566,473592,10
0.0037643292,23.118818,2154,0.8647483438253403,0.14237988,0.0,97.45,67.01826,0.14237988,1010.6745691299438,483.3929746515447,476625,9
0.013496779,23.117926,2165,0.8609496206045151,0.43009862,0.0,98.05,68.75286,0.43009862,1017.2947475910187,491.01694352807374,479541,11
0.013252815,23.119793,2178,0.8394030928611755,0.29478413,0.0,93.0,64.94381,0.29478413,1023.8774724006653,468.60064830703794,482697,13
0.013107487,23.121513,2190,0.8861733973026276,0.25478414,0.0,88.925,61.561096,0.25478414,1030.5168817043304,444.58677763780753,485913,12
0.014323891,23.119875,2201,0.8283941447734833,0.2800433,0.0,86.525,59.46565,0.2800433,1037.070172548294,437.44874174959534,488973,11
0.014486868,23.11424,2213,0.8714737296104431,0.3325647,0.0,88.7,59.326244,0.3325647,1043.6693329811096,451.1033234398425,492069,12
0.013712334,23.115398,2223,0.8631052225828171,0.28444898,0.0,92.1,59.597443,0.28444898,1050.219919681549,471.10152185904644,495078,10
0.0144521,23.110846,2234,0.7877864390611649,0.33554974,0.0,92.875,59.77072,0.33554974,1056.813504934311,475.41455481270924,498171,11
0.014375354,23.113462,2244,0.8136157244443893,0.30909228,0.0,96.25,62.34121,0.30909228,1063.4244635105133,491.16526015217977,501294,10
0.014081111,23.111063,2256,0.8486204445362091,0.30038726,0.0,97.025,62.945213,0.30038726,1070.0417120456696,488.38866156831017,504558,12
0.013635082,23.109196,2267,0.8105231523513794,0.31588876,0.0,96.075,61.249,0.31588876,1076.5792906284332,482.8153110860562,507675,11
0.013485042,23.107826,2278,0.8452227711677551,0.26413232,0.0,97.05,60.63389,0.26413232,1083.220600605011,484.9400651562255,510900,11
0.013947479,23.09953,2288,0.8650719374418259,0.3413979,0.0,93.225,59.32086,0.3413979,1089.8763630390167,468.8563343914833,513750,10
0.0038639195,23.103758,2300,0.8629688024520874,0.13898396,0.0,95.875,59.094166,0.13898396,1096.3496406078339,486.35504909638604,516903,12
0.003862326,23.098139,2309,0.8396542817354202,0.15047178,0.0,97.525,59.60207,0.15047178,1102.9830255508423,495.0135993377668,520017,9
0.014454514,23.101727,2319,0.8354751765727997,0.3238179,0.0,99.575,64.13628,0.3238179,1109.6195979118347,509.18242081430765,523083,10
0.012747733,23.099445,2330,0.8735076785087585,0.25639844,0.0,98.85,66.244736,0.25639844,1116.2437868118286,501.2039814763004,526233,11
0.014678795,23.099775,2341,0.8414788246154785,0.31120107,0.0,101.35,69.039696,0.31120107,1122.9524722099304,507.3716029214512,529377,11
0.0128580965,23.103207,2352,0.8583871722221375,0.26341873,0.0,94.35,66.750656,0.26341873,1129.4942557811737,466.30245899185866,532446,11
0.014871813,23.095964,2364,0.8532502204179764,0.29601628,0.0,91.125,64.914635,0.29601628,1136.2146081924438,456.061702203976,535536,12
0.0137067335,23.095232,2374,0.7972886860370636,0.2761754,0.0,90.45,63.219673,0.2761754,1142.8137273788452,450.4244218271686,538461,10
0.013024744,23.094748,2384,0.858134001493454,0.24469458,0.0,94.55,65.80837,0.24469458,1149.5003974437714,470.3386894978612,541458,10
0.014455572,23.09359,2394,0.7951100766658783,0.31411904,0.0,94.575,65.35133,0.31411904,1156.1264901161194,475.2025054652041,544272,10
0.014131106,23.090086,2404,0.8334642052650452,0.26211718,0.0,97.25,64.63596,0.26211718,1162.6833724975586,482.7212997799443,547206,10
0.013866646,23.092531,2415,0.8581559211015701,0.2823562,0.0,94.575,64.620895,0.2823562,1169.1598708629608,474.30482583516584,550134,11
0.0038446048,23.093815,2426,0.8197190761566162,0.14985044,0.0,91.125,64.40216,0.14985044,1175.875387430191,459.5579126295148,553074,11
0.013709275,23.08382,2436,0.8513583242893219,0.2856326,0.0,92.425,65.28615,0.2856326,1182.4248549938202,470.7276052700021,555903,10
0.014668523,23.081236,2446,0.8568359464406967,0.30978912,0.0,92.225,67.00911,0.30978912,1188.9957690238953,475.06832920886956,558849,10
0.014366696,23.080812,2457,0.864219918847084,0.3010884,0.0,93.775,66.40859,0.3010884,1195.6377365589142,481.2252210065175,561810,11
0.013842706,23.072756,2469,0.8434510082006454,0.27799526,0.0,92.55,64.05953,0.27799526,1202.2835819721222,475.3717820533305,564942,12
0.013864964,23.07697,2479,0.8253328204154968,0.29763827,0.0,92.225,61.81089,0.29763827,1208.8541407585144,471.6565820755344,567702,10
0.014145489,23.074284,2489,0.8831112161278725,0.32041705,0.0,91.425,58.073814,0.32041705,1215.4105882644653,467.70389121355095,570717,10
0.013803609,23.083168,2498,0.8644900768995285,0.2901913,0.0,95.925,60.91378,0.2901913,1221.953654050827,487.99358697807565,573594,9
0.014846259,23.08885,2508,0.8164261281490326,0.28580514,0.0,101.925,66.57047,0.28580514,1228.5488650798798,515.5766917098333,576846,10
0.0038023063,23.087826,2520,0.8690228462219238,0.1403904,0.0,99.95,65.8432,0.1403904,1235.0726566314697,501.6835285128276,580023,12
0.014973306,23.089594,2532,0.8306604623794556,0.3288093,0.0,95.55,62.68407,0.3288093,1241.6391570568085,474.30895541780967,583164,12
