TimeElapsed,EpThisIter,surrgain,EpTrueRewMean,entropy,ev_tdlam_before,EpisodesSoFar,optimgain,EpRewMean,TimestepsSoFar,meankl,entloss,EpLenMean
69.3909900188446,1,0.04837023,491.3264257112111,3.897737,-0.6347050666809082,105,0.04837023,180.71732,45213,0.006406764,0.0,276.175
73.58420038223267,1,0.038015813,523.4023070543919,3.9141865,0.007559776306152344,106,0.038015813,190.49403,48213,0.0074539036,0.0,296.875
77.79478979110718,2,0.043758385,559.862351523717,3.8981702,0.023515701293945312,108,0.043758385,201.31677,52470,0.006518946,0.0,324.075
81.96836996078491,1,0.03847581,591.5895955268559,3.8984756,-0.009012460708618164,109,0.03847581,211.28445,55470,0.0066227345,0.0,346.25
86.15113353729248,1,0.052312322,615.4641251069453,3.9284365,0.7293401062488556,110,0.052312322,218.28584,58011,0.005735767,0.0,363.65
90.38246417045593,1,0.052287355,649.6654477164916,3.9219286,0.1284446120262146,111,0.052287355,227.64291,61011,0.0064517334,0.0,385.575
94.58024382591248,1,0.05063094,688.5311627277633,3.9298036,0.8993937969207764,112,0.05063094,239.11275,63840,0.0066257347,0.0,406.55
98.81664633750916,1,0.041418076,724.5601360805288,3.9466915,0.009266257286071777,113,0.041418076,248.75317,66840,0.006831741,0.0,427.85
103.01858425140381,2,0.05020671,781.1199319869236,3.9471133,-0.03416633605957031,115,0.05020671,263.52237,71514,0.00677165,0.0,459.8
107.26727771759033,1,0.03932242,818.1510902690966,3.9514709,0.026068508625030518,116,0.03932242,273.19235,74514,0.0065761455,0.0,481.475
111.47314643859863,2,0.064511456,846.1183066854168,3.9523005,0.811187207698822,118,0.064511456,280.43262,77097,0.0063457782,0.0,493.325
115.59729361534119,1,0.050250888,879.4423442816178,3.9247456,0.01715850830078125,119,0.050250888,288.65662,79545,0.007606042,0.0,508.575
119.80864095687866,1,0.046021357,928.2607748029357,3.9386916,0.0770866870880127,120,0.046021357,301.05237,82545,0.0074551036,0.0,531.625
124.01487636566162,2,0.057957478,962.8027645083348,3.921486,0.8706349581480026,122,0.057957478,310.10684,85284,0.007340911,0.0,544.625
128.1707799434662,3,0.055131078,981.8759672653189,3.9049702,0.8524862825870514,125,0.055131078,314.50385,87450,0.0073220516,0.0,549.475
132.43727803230286,2,0.0538389,1048.6164081418951,3.8893108,0.4453909993171692,127,0.0538389,333.20163,91191,0.007888422,0.0,574.175
136.6599977016449,3,0.054143168,1105.468674041104,3.8641682,0.9303386732935905,130,0.054143168,350.41864,94932,0.0068624048,0.0,590.225
140.84478521347046,4,0.058361657,1120.444895048499,3.8656387,0.9116245731711388,134,0.058361657,352.04657,98178,0.007469291,0.0,587.55
145.02740216255188,3,0.05341203,1178.9212746281023,3.871849,0.9275722950696945,137,0.05341203,368.96478,101892,0.007243185,0.0,607.075
149.20726490020752,1,0.05275003,1168.3223437127353,3.852423,0.9206969141960144,138,0.05275003,361.9902,102819,0.007354844,0.0,589.8
153.38722968101501,2,0.05750134,1207.0256107595571,3.8231816,0.8495954126119614,140,0.05750134,371.63382,105687,0.007507853,0.0,590.675
157.61647582054138,2,0.06055277,1248.7350157527676,3.8316119,0.8914705514907837,142,0.06055277,380.93823,109491,0.0076563945,0.0,589.6
161.91712260246277,1,0.04573573,1280.4859970017874,3.8118608,0.02945578098297119,143,0.04573573,387.02448,112491,0.007182857,0.0,589.6
166.1344587802887,3,0.053510375,1289.7986237967532,3.8207767,0.9558723829686642,146,0.053510375,387.65448,116208,0.007754972,0.0,566.625
170.29433131217957,2,0.051769696,1347.5936836973883,3.8102798,0.945619747042656,148,0.051769696,402.96982,120237,0.007929657,0.0,564.725
174.5355043411255,3,0.05914403,1333.1197640288876,3.803139,0.9197658449411392,151,0.05914403,396.38947,123822,0.007150615,0.0,523.425
178.78823328018188,3,0.059510455,1295.802740375568,3.7799442,0.9573613293468952,154,0.059510455,384.84634,127302,0.007773392,0.0,478.85
182.99271702766418,3,0.06368775,1277.8009561037682,3.7680376,0.962943397462368,157,0.06368775,379.6058,130158,0.008116992,0.0,449.45
187.21749234199524,2,0.060050406,1291.9794536627057,3.7596128,0.9411944560706615,159,0.060050406,380.31985,133071,0.0079903025,0.0,446.05
191.36073207855225,4,0.059024617,1262.6403881996118,3.7510147,0.8576208204030991,163,0.059024617,369.1884,136794,0.00825216,0.0,420.025
195.57623076438904,1,0.049612463,1335.9521602915079,3.7281108,0.961334403604269,164,0.049612463,388.01837,139743,0.008703973,0.0,439.75
199.7716166973114,2,0.048458338,1364.8373665789402,3.7048564,0.9029892608523369,166,0.048458338,394.6031,142848,0.0079097515,0.0,441.2
203.96725821495056,2,0.059108716,1397.5328921626642,3.664765,0.9688277579843998,168,0.059108716,400.80682,145986,0.008249591,0.0,445.7
208.22691226005554,2,0.09059314,1447.532326719364,3.6807883,0.9583788625895977,170,0.09059314,408.91373,149748,0.007507273,0.0,456.8
212.488343000412,1,0.04262671,1518.478752136551,3.6611004,0.0205346941947937,171,0.04262671,425.4295,152748,0.008083338,0.0,478.575
216.73794531822205,1,0.049656305,1570.5604467179455,3.623191,0.024136245250701904,172,0.049656305,434.76797,155748,0.008840142,0.0,492.975
220.98874425888062,2,0.055695347,1609.4501804089477,3.5836184,0.9347870275378227,174,0.055695347,441.66202,158430,0.0079608895,0.0,502.1
225.2293679714203,1,0.050933786,1649.7844812905737,3.5863564,0.8430913239717484,175,0.050933786,446.69745,161346,0.008442974,0.0,512.925
229.44881415367126,1,0.057502095,1658.4990232280506,3.565949,0.9416361078619957,176,0.057502095,446.78604,162714,0.00834558,0.0,513.725
233.70756363868713,1,0.04173827,1721.2207992858707,3.5893638,0.06437945365905762,177,0.04173827,458.59943,165714,0.008391578,0.0,531.85
237.9743411540985,1,0.048611067,1745.9151771569923,3.556617,0.9358283281326294,178,0.048611067,463.11075,167394,0.007996467,0.0,538.125
242.1455318927765,1,0.053442225,1764.2680107162955,3.5375912,0.9005739912390709,179,0.053442225,463.85767,169557,0.00792928,0.0,542.75
246.3113923072815,3,0.0602242,1761.1753410335764,3.5489829,0.9248875305056572,182,0.0602242,456.4314,173886,0.008501301,0.0,536.625
250.5604693889618,3,0.051401544,1695.1141201025032,3.516754,0.8812020123004913,185,0.051401544,433.54962,176427,0.008818166,0.0,513.15
254.76409530639648,2,0.04660275,1686.5425308390288,3.4636297,0.9435190707445145,187,0.04660275,425.30902,179715,0.009953264,0.0,509.45
259.0539975166321,2,0.058418185,1703.3814760147332,3.4182823,0.9691375587135553,189,0.058418185,426.347,182757,0.008382814,0.0,512.125
263.26873326301575,2,0.05161265,1730.0362892894059,3.432679,0.9680939801037312,191,0.05161265,429.8885,185952,0.008294212,0.0,517.75
267.4852726459503,1,0.037337586,1787.7155672468034,3.3932514,0.02001720666885376,192,0.037337586,441.34174,188952,0.0081705805,0.0,534.7
271.70773482322693,2,0.050410412,1812.8813046414678,3.3675933,0.9678074978291988,194,0.050410412,444.1622,192186,0.008549795,0.0,540.7
275.9625859260559,2,0.055090323,1843.8195684797597,3.3248205,0.9830792509019375,196,0.055090323,447.9383,195039,0.009086279,0.0,549.0
280.17376804351807,2,0.055014834,1881.6077592760041,3.340639,0.957472451031208,198,0.055014834,456.29224,198519,0.009086054,0.0,557.3
284.4164569377899,2,0.040795326,1921.5900219224757,3.3253777,0.8814682736992836,200,0.040795326,464.46368,202803,0.008745402,0.0,568.325
288.64002203941345,1,0.055159323,1975.7314596018773,3.3097625,0.9776411727070808,201,0.055159323,476.42023,205644,0.009212098,0.0,583.475
292.8382194042206,2,0.037591368,2078.86245824092,3.342215,0.746109664440155,203,0.037591368,499.75162,210273,0.008981653,0.0,612.325
297.0033710002899,1,0.05012223,2061.6304101075325,3.3150241,0.9766316395252943,204,0.05012223,493.01123,212640,0.008551114,0.0,607.475
301.1809244155884,1,0.035099287,2105.6650651598497,3.288454,0.3119991421699524,205,0.035099287,501.80646,215640,0.008857346,0.0,621.65
305.3863716125488,1,0.04499236,2133.786822138661,3.273184,-0.1597580909729004,206,0.04499236,505.24298,218640,0.008431265,0.0,631.6
309.57531666755676,1,0.058577158,2157.0729007575064,3.237084,0.9184044003486633,207,0.058577158,510.31396,220464,0.009227499,0.0,637.85
313.8224573135376,1,0.038488135,2180.3284281375545,3.2035599,0.00460284948348999,208,0.038488135,513.6071,223464,0.009249472,0.0,645.65
318.03827261924744,1,0.038617563,2207.604705117381,3.1650178,0.04155689477920532,209,0.038617563,518.2455,226464,0.009912202,0.0,655.0
322.25139355659485,1,0.035403095,2235.8473899250494,3.1657636,0.04296088218688965,210,0.035403095,523.44476,229464,0.008779136,0.0,664.3
326.45909810066223,1,0.04338517,2237.236301210888,3.1525648,0.028771400451660156,211,0.04338517,522.0557,232464,0.009258352,0.0,664.3
330.69556427001953,1,0.045383245,2238.487619312681,3.1926482,-0.08239579200744629,212,0.045383245,522.2389,235464,0.008906158,0.0,664.3
334.9014401435852,1,0.045312524,2281.318710014476,3.185373,0.08235692977905273,213,0.045312524,531.9144,238464,0.009108254,0.0,677.85
339.134583234787,1,0.033765666,2326.248213439901,3.1868076,0.022223711013793945,214,0.033765666,540.7506,241464,0.009844055,0.0,691.95
343.4193522930145,1,0.034355152,2330.033217351897,3.1958923,0.031206607818603516,215,0.034355152,542.3949,244464,0.0093433615,0.0,692.65
347.612585067749,2,0.0466945,2372.7372211927404,3.2295835,0.646673709154129,217,0.0466945,556.80927,250113,0.009031792,0.0,703.325
351.7739202976227,2,0.048393473,2377.7556824362855,3.1962676,0.3807382583618164,219,0.048393473,558.0277,254205,0.008800508,0.0,705.4
355.95889139175415,1,0.06707345,2331.781638805954,3.1666589,0.8450619876384735,220,0.06707345,547.3748,255021,0.009682642,0.0,692.8
360.18214178085327,1,0.05852413,2372.5397805596176,3.2078223,0.9647416099905968,221,0.05852413,556.21826,257694,0.008809858,0.0,705.2
364.37561202049255,1,0.03835503,2430.662882916627,3.186953,-0.03338515758514404,222,0.03835503,569.10626,260694,0.009224974,0.0,723.4
368.6609959602356,2,0.051650338,2487.0058320104736,3.1014497,0.9476252719759941,224,0.051650338,583.7792,264237,0.009697725,0.0,739.05
372.8668978214264,2,0.041655086,2530.420899878291,3.0380173,0.6391469836235046,226,0.041655086,593.9315,268560,0.010110866,0.0,752.025
377.0400803089142,1,0.053641796,2568.228236380822,2.9931636,0.8963867723941803,227,0.053641796,604.41864,271290,0.009383464,0.0,763.125
381.24297618865967,2,0.053069316,2573.2728583527874,2.9897382,0.9616071730852127,229,0.053069316,606.37683,274443,0.009435791,0.0,764.05
385.43833661079407,1,0.05971262,2592.4546099226086,2.9416583,0.9762010294944048,230,0.05971262,610.9139,277308,0.009540964,0.0,769.4
389.6157560348511,1,0.058201768,2619.399451157874,2.944938,0.8934830948710442,231,0.058201768,618.06573,279168,0.008806243,0.0,776.8
393.89262533187866,2,0.05059697,2551.37233082557,2.9131975,0.9786746259778738,233,0.05059697,603.7322,281679,0.009035196,0.0,755.95
398.1115095615387,1,0.056449816,2582.6457044669987,2.880923,0.9689467661082745,234,0.056449816,611.87714,283989,0.009012867,0.0,765.025
402.3659100532532,1,0.051373325,2625.19637017209,2.8463945,0.04417151212692261,235,0.051373325,622.689,286989,0.009750705,0.0,777.875
406.5689764022827,2,0.058092847,2660.391884494587,2.8284633,0.650875449180603,237,0.058092847,630.8369,291138,0.0088059455,0.0,790.2
410.77508211135864,1,0.062013965,2684.479109300838,2.833751,0.9681780338287354,238,0.062013965,636.9587,294099,0.009360074,0.0,796.5
414.9522445201874,1,0.055508584,2641.3673896388946,2.8321526,0.9741247110068798,239,0.055508584,626.99567,295416,0.0093848165,0.0,782.475
419.11060333251953,1,0.03569177,2688.3859646652295,2.8333104,0.035041213035583496,240,0.03569177,637.97327,298416,0.009940477,0.0,796.775
423.37047505378723,2,0.04594896,2618.8530488222714,2.844777,0.7178202271461487,242,0.04594896,622.2719,301857,0.008602021,0.0,776.775
427.54418182373047,1,0.03341835,2656.644140536242,2.8580601,-0.08283472061157227,243,0.03341835,632.10846,304857,0.009782616,0.0,788.2
432.03503918647766,1,0.04330442,2673.429712569206,2.9120157,0.04496341943740845,244,0.04330442,636.07404,307857,0.010395631,0.0,793.475
436.2395339012146,2,0.057424717,2570.149628973645,2.943177,0.8843995332717896,246,0.057424717,614.9937,309882,0.009893091,0.0,760.35
440.3979752063751,1,0.046570778,2599.9212642233474,2.9373477,0.004359066486358643,247,0.046570778,621.58386,312882,0.008627655,0.0,770.15
444.6007478237152,3,0.054016095,2466.829486589443,3.0256047,0.9766960944980383,250,0.054016095,593.4657,316560,0.009651184,0.0,725.8
448.7708377838135,1,0.05838678,2470.9099864248274,2.992197,0.9552900902926922,251,0.05838678,597.2712,319380,0.009068022,0.0,724.3
453.0178556442261,4,0.047467142,2294.300250203585,2.9706933,0.9624186605215073,255,0.047467142,561.9662,324393,0.008782864,0.0,666.075
457.299024105072,2,0.048368596,2250.8656650887265,2.9459207,0.5719735324382782,257,0.048368596,552.329,328461,0.010473033,0.0,652.9
461.5601146221161,2,0.051766895,2219.784754276524,2.878723,0.9726218674331903,259,0.051766895,546.4435,331185,0.009167904,0.0,641.5
465.8678846359253,1,0.033724744,2285.444880253715,2.919505,0.12982267141342163,260,0.033724744,563.87354,334185,0.0094002765,0.0,659.7
470.1627457141876,2,0.038631268,2288.822202469157,2.957122,0.7565379440784454,262,0.038631268,565.9899,339615,0.009125119,0.0,657.675
474.4543647766113,1,0.042836677,2309.0440639110743,2.949229,-0.029730796813964844,263,0.042836677,570.28625,342615,0.009532203,0.0,665.5
478.74065923690796,1,0.03960199,2351.9360677851064,2.9444559,-0.0091172456741333,264,0.03960199,579.767,345615,0.009539112,0.0,678.15
483.01115012168884,1,0.031056475,2352.409339479099,2.9458926,-0.06460130214691162,265,0.031056475,580.962,348615,0.009811768,0.0,678.15
487.3121314048767,2,0.042108648,2358.4278184624113,3.0109577,0.759072944521904,267,0.042108648,580.3244,352920,0.009674871,0.0,680.25
491.6336615085602,1,0.050459467,2413.495887036536,3.00828,0.9756486751139164,268,0.050459467,593.87213,355875,0.0095580695,0.0,695.775
495.920250415802,1,0.037504558,2436.4854148238687,3.0642009,-0.003928422927856445,269,0.037504558,598.36584,358875,0.009552661,0.0,703.6
500.156769990921,1,0.037560582,2436.887684495373,3.0201945,0.021123945713043213,270,0.037560582,598.6702,361875,0.011481338,0.0,704.725
504.4091169834137,1,0.039893076,2467.216615563682,2.9601038,-0.016975045204162598,271,0.039893076,604.88916,364875,0.010086121,0.0,714.225
508.7052023410797,1,0.059537955,2441.2710834502514,2.9194334,0.9653948470950127,272,0.059537955,599.0243,365208,0.009630291,0.0,707.575
512.95250248909,2,0.051458336,2450.9436521689877,2.944855,0.9165788143873215,274,0.051458336,603.2843,369138,0.009347893,0.0,709.575
517.2307105064392,1,0.03932242,2451.123760856977,2.8596518,0.0032972097396850586,275,0.03932242,602.586,372138,0.009985492,0.0,709.575
521.4979500770569,1,0.035808314,2451.632844619763,2.800779,-0.0008014440536499023,276,0.035808314,602.41766,375138,0.010485024,0.0,709.575
525.7010509967804,1,0.060650755,2507.012032001582,2.7887166,0.8603505045175552,277,0.060650755,615.7704,378138,0.008981105,0.0,725.0
529.9518895149231,1,0.054001004,2509.022132134488,2.7688596,0.920870766043663,278,0.054001004,616.71936,381138,0.009190249,0.0,725.325
