EpThisIter,EpTrueRewMean,EpisodesSoFar,ev_tdlam_before,meankl,TimeElapsed,TimestepsSoFar,EpRewMean,entloss,EpLenMean,entropy,optimgain,surrgain
1,3043.8276303950142,1048,0.1701257824897766,0.0116121415,11360.5722823143,598979,471.61737,0.0,832.25,1.0978698,0.0450391,0.0450391
1,3050.8906482640277,1049,0.10999810695648193,0.011416324,11370.150056123734,599979,474.26074,0.0,835.7,1.0863873,0.044683903,0.044683903
2,2948.1221928132572,1051,0.9649116173386574,0.01029808,11379.705732107162,600841,457.4484,0.0,807.25,1.0933928,0.05590167,0.05590167
1,2943.355539303615,1052,0.9901000000536442,0.011667586,11389.627150535583,601466,456.68262,0.0,806.125,1.0781652,0.055470504,0.055470504
1,2970.22656097513,1053,0.8696768283843994,0.0110852355,11399.32170677185,602466,461.99228,0.0,813.75,1.0733069,0.056812633,0.056812633
1,2988.2132384012557,1054,0.04311501979827881,0.010790708,11409.130947351456,603466,466.5441,0.0,820.15,1.0783736,0.052338984,0.052338984
2,2918.9181891357075,1056,0.8002946078777313,0.010571694,11418.687989234924,604724,455.49844,0.0,801.6,1.1036564,0.043955743,0.043955743
1,2950.1603044756457,1057,0.041450560092926025,0.009765851,11428.240957260132,605724,460.45685,0.0,811.5,1.1174115,0.038623393,0.038623393
1,2948.0704627887403,1058,0.11562055349349976,0.01129133,11437.977711439133,606724,459.78827,0.0,811.5,1.124092,0.0475862,0.0475862
1,2989.5052192368576,1059,0.04145687818527222,0.01188799,11447.680851221085,607724,466.51593,0.0,823.8,1.1483315,0.037453495,0.037453495
1,2987.442857124994,1060,0.05431222915649414,0.010405042,11457.267657518387,608724,465.59384,0.0,823.8,1.1234952,0.048122786,0.048122786
1,3035.2610964093774,1061,0.6561066508293152,0.011888996,11466.893088579178,609724,473.00552,0.0,837.725,1.1445183,0.040677715,0.040677715
1,3066.2581114431246,1062,0.015504300594329834,0.010818496,11480.265543699265,610724,478.59747,0.0,847.2,1.1519672,0.038556375,0.038556375
2,3007.1931505431544,1064,0.7148476839065552,0.010801802,11489.970620632172,612088,470.07324,0.0,831.3,1.1371809,0.043318793,0.043318793
1,3006.002603326628,1065,0.0694875717163086,0.011103395,11499.871520280838,613088,469.9291,0.0,831.3,1.1390582,0.04765333,0.04765333
1,3046.2038100067884,1066,0.3400806188583374,0.010926705,11509.539081335068,614088,476.9908,0.0,843.0,1.1316141,0.051886044,0.051886044
1,3044.8657274763273,1067,0.08620297908782959,0.011152442,11519.357585191727,615088,476.60126,0.0,843.0,1.1250905,0.033534445,0.033534445
1,3071.2957685461624,1068,0.9511601664125919,0.012185395,11529.112081289291,615768,481.35733,0.0,850.275,1.1073741,0.07716773,0.07716773
2,3049.0170987798824,1070,0.9592775478959084,0.011268351,11539.010304927826,616954,480.30353,0.0,844.725,1.1394187,0.058732264,0.058732264
3,2914.198710834541,1073,0.7611974775791168,0.012554879,11548.764637947083,618335,457.52603,0.0,808.55,1.119996,0.048523065,0.048523065
1,2911.889343724216,1074,0.058260321617126465,0.011339121,11558.377997159958,619335,456.07138,0.0,808.55,1.1062642,0.03867571,0.03867571
1,2924.8015450836747,1075,0.11188119649887085,0.01064599,11567.95423913002,620335,458.21573,0.0,813.475,1.1414185,0.040125225,0.040125225
2,2874.5973400575494,1077,0.689207136631012,0.003971599,11577.645446300507,621552,448.86044,0.0,800.1,1.156742,0.035010815,0.035010815
1,2874.7154037954324,1078,0.9674388840794563,0.011661923,11587.261343479156,622519,447.2081,0.0,799.275,1.1720301,0.063696936,0.063696936
1,2902.7386221660054,1079,0.08400142192840576,0.010064767,11596.860257148743,623519,452.0285,0.0,808.2,1.1852854,0.037676953,0.037676953
2,2906.3435979939704,1081,0.7154403328895569,0.011750573,11606.471155881882,625041,452.7204,0.0,810.325,1.1650563,0.041394852,0.041394852
1,2886.0508025153176,1082,0.980600843206048,0.012089217,11616.053316116333,625622,449.44864,0.0,805.075,1.1722192,0.062701024,0.062701024
1,2822.117955772594,1083,0.9467748142778873,0.010228136,11625.725651979446,625904,437.8686,0.0,787.125,1.1985208,0.04976008,0.04976008
1,2747.768094083516,1084,0.9864765619859099,0.011653562,11635.368591308594,626078,425.48038,0.0,766.475,1.2057718,0.07534958,0.07534958
1,2747.9296978283805,1085,0.058521807193756104,0.011731982,11645.103039503098,627078,422.75937,0.0,766.475,1.2316957,0.041713897,0.041713897
2,2754.8752783743575,1087,0.9843922154977918,0.010413064,11654.900891780853,628689,421.50165,0.0,767.75,1.2195052,0.049239755,0.049239755
1,2724.8757343608904,1088,0.9820020422339439,0.01125868,11664.516827106476,629323,415.31723,0.0,758.6,1.2175542,0.053604122,0.053604122
1,2726.330932648548,1089,-0.00561678409576416,0.013065953,11674.225066184998,630323,413.9125,0.0,758.6,1.2212286,0.059513565,0.059513565
1,2699.047770409673,1090,0.9877589400857687,0.011783518,11683.810575723648,630547,409.6866,0.0,751.45,1.2241613,0.057877466,0.057877466
1,2758.159897798569,1091,0.9311930388212204,0.010858724,11693.580454826355,631547,418.5916,0.0,767.65,1.2396002,0.06016596,0.06016596
2,2747.529787053912,1093,0.929102897644043,0.012439134,11703.227237939835,633088,416.3658,0.0,765.55,1.2343396,0.057768375,0.057768375
1,2751.013960080386,1094,0.9265074506402016,0.010309056,11713.725085258484,634088,416.10736,0.0,765.55,1.2374153,0.059507057,0.059507057
1,2751.2067378258025,1095,-0.08815860748291016,0.0108101,11726.00947356224,635088,415.50888,0.0,765.55,1.2491285,0.039263528,0.039263528
2,2791.902634550925,1097,0.9775996152311563,0.011121159,11736.034447431564,636719,421.92105,0.0,774.875,1.2815623,0.057049554,0.057049554
1,2793.5883729290276,1098,0.17397701740264893,0.011476977,11745.771576404572,637719,422.01874,0.0,774.875,1.2940005,0.03662262,0.03662262
1,2758.669522333121,1099,0.9868185743689537,0.010095459,11755.458555936813,638327,416.76074,0.0,765.075,1.2887336,0.05698965,0.05698965
1,2759.1054478446304,1100,0.011979103088378906,0.011290741,11765.094422101974,639327,416.28302,0.0,765.075,1.3109283,0.0367313,0.0367313
1,2758.871036715655,1101,-0.0257948637008667,0.0117806345,11774.763148069382,640327,416.23114,0.0,765.075,1.2825881,0.038225405,0.038225405
1,2758.795631004784,1102,0.11373704671859741,0.011555769,11784.766593933105,641327,415.82648,0.0,765.075,1.2850008,0.041216154,0.041216154
1,2759.454440308574,1103,-0.021810531616210938,0.010121527,11794.506578683853,642327,415.3527,0.0,765.075,1.2823099,0.040792216,0.040792216
1,2817.468677239661,1104,0.021938204765319824,0.010538347,11804.216625928879,643327,423.51773,0.0,780.975,1.2931652,0.037876233,0.037876233
2,2778.6028772632026,1106,0.9572345800697803,0.011220405,11813.80264043808,644830,417.50946,0.0,768.55,1.3238567,0.05459588,0.05459588
1,2779.310252647673,1107,0.01768934726715088,0.010498581,11823.348451375961,645830,416.7474,0.0,768.55,1.3052415,0.034179322,0.034179322
1,2806.5657272107087,1108,0.017127931118011475,0.0117926095,11833.096212863922,646830,420.32623,0.0,776.55,1.3049227,0.04831277,0.04831277
1,2877.5424167426463,1109,0.06301325559616089,0.0124374265,11842.75241470337,647830,430.00967,0.0,796.2,1.3097987,0.04409971,0.04409971
1,2876.154550681165,1110,0.024956583976745605,0.0118347565,11852.384610176086,648830,428.73526,0.0,796.9,1.3015856,0.0407212,0.0407212
2,2856.761546427476,1112,0.975176002830267,0.010703872,11862.027963638306,649795,426.1673,0.0,790.95,1.3009368,0.057322767,0.057322767
1,2930.7427663791714,1113,0.021156489849090576,0.009284357,11871.796849489212,650795,436.14648,0.0,811.5,1.3104386,0.036699727,0.036699727
3,2794.2625082189006,1116,0.7801200598478317,0.010507217,11881.517672300339,652246,415.05865,0.0,772.775,1.3007445,0.04399437,0.04399437
1,2790.1397882797874,1117,0.8611530065536499,0.011599198,11891.195172548294,652449,414.74503,0.0,772.425,1.295883,0.050059978,0.050059978
1,2790.1247148817406,1118,0.10212904214859009,0.010126583,11900.988653182983,653449,413.93097,0.0,773.25,1.3063318,0.03894104,0.03894104
3,2693.6433728678535,1121,0.7624479085206985,0.010586974,11910.810681819916,654884,398.52304,0.0,746.075,1.3116485,0.045879792,0.045879792
2,2712.485684918041,1123,0.9745422098785639,0.010679207,11920.342201709747,655935,401.93854,0.0,750.775,1.3398745,0.055976197,0.055976197
1,2751.556066457022,1124,0.9730290398001671,0.010140713,11929.936761379242,656530,407.81757,0.0,761.3,1.3615856,0.055634286,0.055634286
1,2752.0901622243155,1125,0.10545825958251953,0.01119841,11939.588410139084,657530,407.7154,0.0,761.3,1.3774184,0.04265514,0.04265514
2,2715.468811276272,1127,0.7006131708621979,0.011044701,11949.407309293747,658775,401.21414,0.0,752.15,1.3844297,0.04221577,0.04221577
1,2745.791397087264,1128,0.2704728841781616,0.0045990194,11961.014226675034,659775,404.54694,0.0,761.3,1.376769,0.034597084,0.034597084
1,2744.7836789557487,1129,0.9469317086040974,0.012256255,11972.375064849854,660723,403.88388,0.0,760.0,1.3954638,0.06714059,0.06714059
1,2816.851516143535,1130,0.10979092121124268,0.010503798,11982.327621459961,661723,413.44247,0.0,779.4,1.3918182,0.037871882,0.037871882
2,2726.4348369929407,1132,0.9594423808157444,0.010717703,11991.919602870941,662697,400.8028,0.0,753.75,1.3933766,0.06174735,0.06174735
2,2696.944163067819,1134,0.9767531864345074,0.010350377,12001.633528709412,663915,396.01447,0.0,745.675,1.4384634,0.06081566,0.06081566
1,2695.5018896077286,1135,0.9445175416767597,0.011117034,12011.348903179169,664877,395.0661,0.0,744.725,1.4092406,0.05782954,0.05782954
2,2655.8873662208307,1137,0.9691477660089731,0.011449368,12021.435266971588,666092,388.0821,0.0,734.325,1.3947314,0.055736,0.055736
3,2554.8954132921326,1140,0.9750258531421423,0.010929565,12031.47323346138,667533,372.29388,0.0,705.15,1.384597,0.05782358,0.05782358
2,2454.6478219321802,1142,0.981202794238925,0.009943318,12041.264792203903,668378,357.44894,0.0,676.275,1.3658522,0.06216516,0.06216516
1,2457.2167125431274,1143,0.9766085259616375,0.010320987,12051.051116466522,669378,356.71045,0.0,676.275,1.3622597,0.05908657,0.05908657
2,2450.207411150007,1145,0.7745846658945084,0.010847613,12060.651884555817,671189,353.93878,0.0,674.375,1.3763963,0.04033668,0.04033668
1,2483.6998187606355,1146,0.0074536800384521484,0.010715811,12070.344911336899,672189,357.8546,0.0,683.975,1.3698205,0.041279275,0.041279275
1,2483.012476489959,1147,0.04341459274291992,0.010625779,12079.945443153381,673189,356.57706,0.0,683.975,1.3628608,0.035732597,0.035732597
1,2483.362894199093,1148,-0.043944597244262695,0.011745656,12089.749074220657,674189,355.58115,0.0,683.975,1.328437,0.045253832,0.045253832
1,2484.3180832764397,1149,0.8043451309204102,0.010317065,12099.390508890152,675189,355.49506,0.0,683.975,1.3555127,0.046014633,0.046014633
1,2431.724561309874,1150,0.972778020426631,0.011094242,12108.993344068527,675599,347.4687,0.0,669.225,1.3594785,0.05228051,0.05228051
1,2403.5550685339176,1151,0.9763751439750195,0.010913938,12118.667363882065,676048,342.9466,0.0,661.4,1.3658487,0.05700733,0.05700733
1,2476.7076590754937,1152,0.5349848568439484,0.010711647,12128.528810024261,677048,352.18512,0.0,681.325,1.3352557,0.04394456,0.04394456
3,2339.6651976972857,1155,0.9763783477246761,0.010153689,12138.24568772316,677798,333.65805,0.0,643.675,1.3276567,0.056642454,0.056642454
2,2371.1480025243445,1157,0.9646631889045238,0.010304812,12147.828258514404,678489,337.22577,0.0,651.0,1.3490226,0.058861453,0.058861453
1,2370.5285277037524,1158,-0.03041696548461914,0.010742169,12157.534185886383,679489,336.321,0.0,651.0,1.3367654,0.03940622,0.03940622
2,2387.680360410251,1160,0.9643991589546204,0.011447768,12167.21307349205,680836,339.80975,0.0,654.825,1.3402282,0.0527942,0.0527942
2,2444.8974653666555,1162,0.7390617430210114,0.010479328,12176.900309801102,682303,346.9666,0.0,671.5,1.3204526,0.045820095,0.045820095
2,2465.51770148647,1164,0.9764504693448544,0.01088554,12186.436101436615,683579,349.25806,0.0,676.225,1.3549367,0.055311415,0.055311415
1,2465.4714537040104,1165,0.0038145780563354492,0.010646239,12196.202212810516,684579,350.01382,0.0,676.225,1.3425155,0.048514653,0.048514653
2,2509.952022233122,1167,0.7418660223484039,0.011022425,12208.080044269562,686291,358.3125,0.0,687.9,1.335889,0.04793825,0.04793825
1,2509.870159394594,1168,-0.09092128276824951,0.011176866,12219.116624355316,687291,358.65628,0.0,687.9,1.3659325,0.033394806,0.033394806
1,2511.1609384692497,1169,-0.028719544410705566,0.011314221,12228.836914300919,688291,359.62915,0.0,689.2,1.3693115,0.048608568,0.048608568
2,2490.4174130728175,1171,0.6008892357349396,0.010233499,12238.559351921082,689579,357.4555,0.0,685.025,1.3551338,0.051040225,0.051040225
3,2457.455398952775,1174,0.7334668338298798,0.012501447,12248.207787752151,691085,353.9349,0.0,679.25,1.3587117,0.059830144,0.059830144
1,2459.116195241371,1175,0.27761924266815186,0.011855699,12257.887491941452,692085,354.99155,0.0,680.2,1.3746216,0.04340129,0.04340129
1,2474.747140393012,1176,0.939344584941864,0.012637585,12267.777578353882,692834,358.0105,0.0,684.275,1.3754913,0.05818199,0.05818199
3,2405.4292638096376,1179,0.9363615438342094,0.011913083,12277.532715797424,694025,349.59647,0.0,666.725,1.3468724,0.061561637,0.061561637
2,2519.617152300656,1181,0.029112935066223145,0.011407835,12287.09185051918,696025,365.9151,0.0,699.0,1.3620445,0.043329388,0.043329388
1,2531.700611688372,1182,0.9737692158669233,0.0132406615,12296.798103809357,696471,368.75232,0.0,702.325,1.3978842,0.07452831,0.07452831
1,2461.659361077423,1183,0.9276042878627777,0.009793927,12306.485489368439,696755,360.3503,0.0,684.425,1.4120272,0.056646157,0.056646157
1,2435.6621795399847,1184,0.970452381297946,0.0111487005,12316.137867927551,697422,358.6662,0.0,676.1,1.395481,0.058969498,0.058969498
1,2449.1843054200667,1185,-0.0037648677825927734,0.011199591,12325.784838676453,698422,360.57904,0.0,680.825,1.4284228,0.041443516,0.041443516
1,2448.8902124624537,1186,0.09693801403045654,0.01156212,12335.467017889023,699422,361.25497,0.0,680.825,1.4326136,0.038771797,0.038771797
1,2451.4192245587874,1187,0.8732253015041351,0.011187395,12345.049813985825,700422,363.4815,0.0,680.825,1.4255141,0.0519567,0.0519567
1,2451.297725671807,1188,0.07142353057861328,0.011521934,12354.647028684616,701422,364.343,0.0,680.825,1.3880897,0.038566194,0.038566194
1,2452.4411120917985,1189,0.6829971373081207,0.010058751,12364.269889116287,702422,365.81537,0.0,680.825,1.3800038,0.050445855,0.050445855
2,2551.7547724525584,1191,-0.006250858306884766,0.011839339,12374.328360319138,704422,379.4184,0.0,709.35,1.3500571,0.04819968,0.04819968
1,2520.9612007044334,1192,0.8550418317317963,0.011195159,12383.86044549942,705085,375.86578,0.0,700.925,1.3565923,0.055504538,0.055504538
1,2583.43520733678,1193,0.04885387420654297,0.010857465,12393.643127441406,706085,385.83365,0.0,718.225,1.3110857,0.05093217,0.05093217
1,2654.726505925653,1194,0.020592212677001953,0.010332357,12403.121301174164,707085,396.18915,0.0,737.875,1.2963799,0.03879918,0.03879918
1,2725.3283999765217,1195,0.10042089223861694,0.013245461,12412.909804344177,708085,406.70346,0.0,757.175,1.282173,0.037852384,0.037852384
1,2773.3079262573788,1196,0.04425251483917236,0.012724306,12422.579445362091,709085,413.51202,0.0,770.725,1.276615,0.04166874,0.04166874
1,2842.4890163036735,1197,0.06962382793426514,0.011118765,12432.172722578049,710085,423.99823,0.0,789.9,1.2752409,0.03997533,0.03997533
2,2813.874023996747,1199,0.959215059876442,0.010655775,12442.100839138031,711743,423.84076,0.0,781.35,1.2990664,0.06027212,0.06027212
1,2872.768869528108,1200,0.11620622873306274,0.012824241,12454.764190912247,712743,432.2365,0.0,797.675,1.293125,0.03852307,0.03852307
2,2829.8997922851004,1202,0.9715945739299059,0.0125350505,12464.983400821686,713747,427.0866,0.0,786.1,1.289153,0.06774883,0.06774883
2,2767.0276902552287,1204,0.967618964612484,0.011555912,12474.603251934052,714386,419.76065,0.0,770.175,1.275259,0.058954872,0.058954872
1,2766.282488041281,1205,0.010621309280395508,0.012978284,12484.354295492172,715386,418.79053,0.0,770.175,1.2822366,0.04027087,0.04027087
1,2765.574452631147,1206,-0.050514936447143555,0.011537502,12493.918861627579,716386,418.32098,0.0,770.175,1.2770809,0.04281769,0.04281769
2,2690.5042929444344,1208,0.9861621111631393,0.010891157,12503.597061157227,717272,408.65878,0.0,749.525,1.2850233,0.06022028,0.06022028
1,2667.2189488789127,1209,0.9754058476537466,0.0123364255,12513.383261442184,717982,405.58136,0.0,742.275,1.2904187,0.06460356,0.06460356
2,2718.9916351119164,1211,0.9793867971748114,0.010266605,12523.219892978668,719740,414.72665,0.0,754.025,1.275528,0.052861452,0.052861452
1,2719.016099669889,1212,0.0859573483467102,0.0107143,12532.820132255554,720740,415.2247,0.0,754.025,1.2952422,0.039184716,0.039184716
2,2814.6716324353765,1214,0.9845349751412868,0.011160198,12542.467530488968,722200,430.004,0.0,777.875,1.2896715,0.06344452,0.06344452
2,2828.638548398718,1216,0.7696395665407181,0.009821619,12552.170047998428,724081,433.41406,0.0,781.175,1.2970289,0.031417675,0.031417675
1,2844.6881763916426,1217,0.8166405856609344,0.011184463,12561.795103311539,725081,435.63394,0.0,785.725,1.3115678,0.056635506,0.056635506
1,2917.618108132242,1218,-0.11137008666992188,0.0108245555,12571.325891017914,726081,445.97784,0.0,805.825,1.3120636,0.04804714,0.04804714
1,2953.572530848681,1219,0.9704631064087152,0.01119509,12580.959295034409,726625,451.75967,0.0,815.0,1.3276511,0.068930246,0.068930246
